resolution,grid,cutoff,sampling_grid,snapshot,time,energy,enstrophy,palinstrophy,h_half,l3_sample,vorticity_sample,vorticity_fourier_upper_bound,k_rms,stretching,viscous_destruction,net_enstrophy_rate,production_to_dissipation,cutoff_fraction
coarse,16,5,32,0,0,10.000000000000007,68.793421852520538,607.65989779244069,7.1051201641977233,6.0601621345380492,60.749327080860319,118.20557993524817,2.6228500119625688,94.775492599388144,24.306395911697628,70.469096687690524,3.8991997391837412,0
coarse,16,5,32,1,0.0050000000000000001,9.9862028394054327,69.194516756953291,616.64902026309471,7.1120677031854447,6.0545089959602034,60.833860251434523,124.54246136786642,2.6323016059098063,114.73704669646268,24.665960810523789,90.071085885938899,4.6516350033082778,1.3820220007333e-05
coarse,16,5,32,2,0.01,9.972315550366563,69.695278150972769,628.46782238415494,7.1210581919736802,6.04871349893883,61.318570259216187,131.26890772440996,2.6436482621615842,135.49698363145649,25.138712895366197,110.35827073609029,5.3899729948557775,5.7694220484299967e-05
coarse,16,5,32,3,0.014999999999999999,9.9583178371494601,70.299415543736046,643.4030841487114,7.1321029485612701,6.0428080820927024,61.981484766561998,138.37812994432102,2.65694684193494,157.16874668737407,25.736123365948458,131.43262332142561,6.1069316638155575,0.00013814772421711087
coarse,16,5,32,4,0.02,9.9441886230138472,71.010968059255092,661.77656455694193,7.1452112456993788,6.0368231979353126,62.53472258785014,145.85261612526281,2.6722558708340127,179.79357437916431,26.471062582277678,153.32251179688663,6.7920799862237393,0.00026549700709929051
coarse,16,5,32,5,0.025000000000000001,9.9299060223191127,71.833919405730171,683.92319866055209,7.160385450924375,6.0307802870398541,62.931986213502597,153.67663800219091,2.6896279696755387,203.33393477209503,27.356927946422083,175.97700682567296,7.4326304170672923,0.00045346964872995964
coarse,16,5,32,6,0.029999999999999999,9.9154473913848857,72.771800762173655,710.16873615307804,7.1776160448089632,6.0246860056009766,63.676342237471019,161.82703965942895,2.7091022912701277,227.67341394558196,28.406749446123122,199.26666449945884,8.0147647437589598,0.00071853531276011237
coarse,16,5,32,7,0.035000000000000003,9.9007894573880968,73.827312305386641,740.80840396962185,7.1968769732791182,6.0185284969913901,64.934489107483515,170.2644672017162,2.7306976492468276,252.62236666457216,29.632336158784874,222.99003050578727,8.525226135087534,0.0010790190756436444
coarse,16,5,32,8,0.040000000000000001,9.88590851889116,75.001989152316995,776.08789696778445,7.2181217224983589,6.0122765357499874,65.926203130797234,178.94062696535519,2.7544068968763131,277.92819820197099,31.043515878711379,246.8846823232596,8.9528582808677601,0.0015540886112770927
fine,32,10,32,0,0,10.000000000000007,68.793421852520538,607.65989779244069,7.1051201641977233,6.0601621345380492,60.749327080860319,118.20557993524817,2.6228500119625688,94.775492599387974,24.306395911697628,70.469096687690353,3.8991997391837341,0
fine,32,10,32,1,0.0050000000000000001,9.9862028046826978,69.195061157053857,616.68678933350884,7.1120741945353405,6.0546852210688522,60.786564810816358,125.24549332414688,2.6323119655150657,114.97670616768015,24.667471573340354,90.309234594339799,4.6610657207341228,5.4434700079788744e-12
fine,32,10,32,2,0.01,9.9723152286920822,69.697941280257311,628.65631173685392,7.1210900187572763,6.0490797199761062,61.259219801703885,133.23734339591803,2.6436988125966461,136.14983994457728,25.146252469474156,111.00358747510313,5.4143192950859751,4.0272054056328721e-10
fine,32,10,32,3,0.014999999999999999,9.9583165613270346,70.306850652291345,643.95027277514521,7.1321909341663785,6.0433739699568703,61.856792973569732,142.33043975932887,2.6570875123572586,158.50557796510097,25.758010911005808,132.74756705409516,6.1536420072473517,5.2793652279411787e-09
fine,32,10,32,4,0.02,9.9441850485788095,71.027370941445881,663.04779074147405,7.1454015387937568,6.0375907969756346,62.284339780456683,152.66608005376972,2.6725649666353988,182.18305529374172,26.521911629658963,155.66114366408274,6.8691524893707054,3.3792444864414333e-08
fine,32,10,32,5,0.025000000000000001,9.9298977737914011,71.865477672930112,686.51788052870779,7.1607415796854177,6.0317424323851627,62.535966111568833,164.36748517773509,2.6902198293825808,207.24199293948919,27.460715221148313,179.78127771834087,7.5468534330047596,1.4491075262711381e-07
fine,32,10,32,6,0.029999999999999999,9.9154306206961191,72.827122187443123,715.01197899632928,7.1782196894024244,6.025826357490824,63.857362888646684,177.55265588055781,2.7101341229711244,233.66240572928109,28.600479159853172,205.06192656942792,8.1698773095129038,4.7937042982135663e-07
fine,32,10,32,7,0.035000000000000003,9.900758318897033,73.91783067629936,749.25663111415906,7.1978276665019738,6.0198227269454101,64.784080886410436,192.2744739820493,2.7323754633831627,261.35091275431245,29.970265244566363,231.3806475097461,8.7203403313788019,1.3196383496032782e-06
fine,32,10,32,8,0.040000000000000001,9.8858545653346308,75.142349595750161,790.04629424738812,7.2195358169780235,6.0136944276467075,65.229245101705189,208.53367741862465,2.7569905456352322,290.1521162451437,31.601851769895525,258.55026447524818,9.1814909568542333,3.1649592543111215e-06
