resolution,grid,cutoff,sampling_grid,snapshot,time,energy,enstrophy,palinstrophy,h_half,l3_sample,vorticity_sample,vorticity_fourier_upper_bound,k_rms,stretching,viscous_destruction,net_enstrophy_rate,production_to_dissipation,cutoff_fraction
coarse,16,5,32,0,0,9.9999999999999929,47.589867445258427,356.41179938367952,6.4108264101366483,6.0460478735896741,69.664378087724259,145.01898367729987,2.181510198125566,147.38994080613631,14.256471975347182,133.13346883078913,10.33845828484133,0
coarse,16,5,32,1,0.0050000000000000001,9.9904107206559605,48.326238731545004,369.50585406973312,6.4306219433825831,6.0497792299191175,70.94355950033156,152.67819452454174,2.1993777436476711,175.88589436648368,14.780234162789325,161.10566020369436,11.900074953432977,1.5105325289409255e-05
coarse,16,5,32,2,0.01,9.9806604975398692,49.197687362503977,385.995481525895,6.4535709295320887,6.0525464953206258,72.513900993807425,160.52325196318569,2.2202030899453744,202.57694841677804,15.439819261035801,187.13712915574223,13.120422266082141,6.2211039632637007e-05
coarse,16,5,32,3,0.014999999999999999,9.9707233111194,50.194134830147881,405.81901152631917,6.4793169970258573,6.0542587404994368,74.211729883699832,168.54072415547614,2.2436915591619244,227.31780276409694,16.232760461052766,211.08504230304416,14.003644254438433,0.00014665711135165981
coarse,16,5,32,4,0.02,9.9605752215305738,51.304901780600325,428.93215032538308,6.5074844414255946,6.0548401717074443,75.906794186496541,176.71317303124886,2.2695367548131351,250.01040201865305,17.157286013015323,232.85311600563773,14.571675370393546,0.00027811684563905007
coarse,16,5,32,5,0.025000000000000001,9.9501944643696536,52.518956618082996,455.30882064928403,6.5376881041980814,6.0542331588364267,77.606378212228122,185.02360537427217,2.2974298552154324,270.60972152451899,18.212352825971362,252.39736869854764,14.858581102087008,0.0004715489166748503
coarse,16,5,32,6,0.029999999999999999,9.9395614945869681,53.825181888583231,484.94144411880433,6.569543324565478,6.0523994360168283,79.298149920904635,193.45342545128449,2.3270683559310106,289.12475785813785,19.397657764752175,269.72710009338567,14.905137587462313,0.00074781658151730989
coarse,16,5,32,7,0.035000000000000003,9.9286589776242842,55.212630269378714,517.83928704839104,6.6026753771980733,6.0493185633025846,80.949549160986521,201.98513251099001,2.3581635456349055,305.61324765772446,20.713571481935642,284.89967617578884,14.75425171966363,0.0011337060909486962
coarse,16,5,32,8,0.040000000000000001,9.9174717329640885,56.670739721945615,554.02372210832175,6.6367277661446922,6.0449844873571736,82.511859276177134,210.61521346822553,2.3904460970950434,320.17060892563887,22.160948884332871,298.00966004130601,14.447513533682212,0.0016612042108134777
fine,32,10,32,0,0,9.9999999999999929,47.589867445258427,356.41179938367952,6.4108264101366483,6.0460478735896741,69.664378087724259,145.01898367729987,2.181510198125566,147.3899408061362,14.256471975347182,133.13346883078901,10.338458284841321,0
fine,32,10,32,1,0.0050000000000000001,9.9904106916270035,48.326682509886133,369.5356018417059,6.4306281466195063,6.0497905819458051,70.922643290409795,153.67489036964233,2.1993878452284177,176.07213065885969,14.781424073668235,161.29070658519146,11.911716339463949,1.4543413868517606e-12
fine,32,10,32,2,0.01,9.9806602485233906,49.199656329895667,386.13356571929671,6.4535975519780706,6.0525573921035942,72.402319547080552,162.91136031892066,2.2202475451757664,203.02398107290404,15.445342628771868,187.57863844413217,13.14467318418092,1.1727272527998364e-10
fine,32,10,32,3,0.014999999999999999,9.9707223897854842,50.199210464777678,406.19624848985291,6.479382832024517,6.0542620570009049,74.064311665793539,172.85803862967333,2.2438051010907505,228.16134741121866,16.247849939594115,211.91349747162454,14.042556292646209,1.6722953807911178e-09
fine,32,10,32,4,0.02,9.9605727826437462,51.315491292261193,429.77298075852838,6.5076154768776675,6.0548303422933287,75.744067767310995,183.64180495128218,2.2697712407826187,251.46150205976309,17.190919230341134,234.27058282942195,14.627577425641428,1.1613376586126325e-08
fine,32,10,32,5,0.025000000000000001,9.9501890665536443,52.538685507217316,456.98942537663407,6.537920241851471,6.0542009565765351,77.458380321582936,195.3795472952711,2.2978619558660442,272.97105468219297,18.279577015065364,254.6914776671276,14.933116584547889,5.4022033005280774e-08
fine,32,10,32,6,0.029999999999999999,9.9395508114978579,53.859357582512274,488.0699833776435,6.5699250465292405,6.0523264957785159,79.211728612707191,208.17047168333238,2.3278082626108407,292.80818333527719,19.522799335105741,273.28538400017146,14.998268348164183,1.9458465275133368e-07
fine,32,10,32,7,0.035000000000000003,9.9286394092256067,55.268777427574861,523.36386909875762,6.6032701864685492,6.0491736047814566,80.999355790275544,222.10652298434294,2.3593646048823214,311.15841077739464,20.934554763950306,290.22385601344433,14.863388034084929,5.8772257638190741e-07
fine,32,10,32,8,0.040000000000000001,9.9174379026573884,56.759205907047217,563.37303104130172,6.6376162794823541,6.0447227514550645,82.81394825869198,237.26263774198841,2.3923152596536714,328.26426369644037,22.534921241652068,305.72934245478831,14.566914176282909,1.561860994313839e-06
