iteration,stage,resolution,initial_family,seed_bandwidth,real_degrees_of_freedom,objective,valid,steps,critical_log_growth,characteristic_log_growth,cutoff_penalty,profile_shape_penalty,profile_path_penalty,peak_h_half_ratio,final_h_half_ratio,peak_l3_ratio,final_l3_ratio,peak_vorticity_ratio,characteristic_ratio,profile_scale_windows,first_profile_drift,latest_profile_drift,minimum_profile_drift,latest_profile_window_time,profile_stationarity_improving,search_score,peak_cutoff_fraction,max_divergence_defect,max_reality_defect,max_energy_balance_residual,max_cfl_bound,max_viscous_number,constrained_gradient_norm,gradient_relative_error,gradient_slope,line_angle,trajectory_count,pair_search_score,preliminary_cross_resolution_ok,refinement_eligible,start_index,search_track,selection_score,growth_objective,horizon,late_window_start,late_rate_samples,late_rate_temperature,late_rate_minimum,late_rate_maximum,late_rate_soft_minimum
0,initial,coarse,wave-packets,3,684,0.046233741657623104,true,80,0.034630847955127275,0.091462611637167179,0.15368235968079352,0.027052285900211942,0.014117941026340267,1.0352374782213498,1.0352374782213498,1.0014873212977684,0.99989321683268306,1.1954293835183136,1.095775806663202,9,8.1137020190513098,8.322371715617253,7.4019900813093953,0.039500000000000007,false,-0.19641030604386436,0.0016612042108134777,7.1642189398370455e-16,1.0126982252310917e-16,6.6058269965196814e-15,0.29091475866243477,0.00075000000000000002,nan,nan,nan,0,1,nan,false,false,0,amplification,nan,late-rate,0.040000000000000001,0.5,5,0.10000000000000001,0.89896589780719494,1.0366456031137534,0.96654110748199429
0,fine-check,fine,wave-packets,3,684,0.052673789525417229,true,128,0.034764717219918674,0.092244236524702913,0.00015617390365241368,0.028471509279492782,0.015009802933398143,1.0353760739780928,1.0353760739780928,1.001452596619689,0.99978082837544213,1.1887560117799263,1.096632627117323,9,8.1690994724550876,8.0249170177872138,7.4131213806417335,0.039385242350680576,false,-0.18449467681991735,1.561860994313839e-06,7.216783253021517e-16,2.4963146989728578e-16,1.5931700403370996e-14,0.34999999999999998,0.0022091796890988552,nan,nan,nan,0,2,-0.20276015675953041,true,false,0,amplification,0.046233741657623104,late-rate,0.040000000000000001,0.5,5,0.10000000000000001,0.90144554668381394,1.0467563468830836,0.97108502507144723
1,gradient-check,coarse,wave-packets,3,684,0.046233741657623104,true,80,0.034630847955127275,0.091462611637167179,0.15368235968079352,0.027052285900211942,0.014117941026340267,1.0352374782213498,1.0352374782213498,1.0014873212977684,0.99989321683268306,1.1954293835183136,1.095775806663202,9,8.1137020190513098,8.322371715617253,7.4019900813093953,0.039500000000000007,false,-0.19641030604386436,0.0016612042108134777,7.1642189398370455e-16,1.0126982252310917e-16,6.6058269965196814e-15,0.29091475866243477,0.00075000000000000002,0.028929718869827318,9.2275019610682259e-06,0.12937763592578458,0,4,nan,false,false,0,amplification,nan,late-rate,0.040000000000000001,0.5,5,0.10000000000000001,0.89896589780719494,1.0366456031137534,0.96654110748199429
1,line-trial,coarse,wave-packets,3,684,0.060007993408994584,true,80,0.046127748190720311,0.11655616748599927,0.20766810347574302,0.037156197004390844,0.021892983685439821,1.0472081813627681,1.0472081813627681,1.0025509793806349,1.0016859197260759,1.2080562266664918,1.123620619640268,11,8.1506425817961627,6.67468108537805,6.67468108537805,0.038500000000000006,false,-0.14947217112783542,0.0023080460198210322,5.9674487573602164e-16,2.5038376336204915e-16,6.3282712403633923e-15,0.29921805225088888,0.00075000000000000002,0.028929718869827318,9.2275019610682259e-06,0.12937763592578458,0.12,5,nan,false,false,0,amplification,nan,late-rate,0.040000000000000001,0.5,5,0.10000000000000001,1.2023782769764053,1.3304777721342371,1.2707823106281104
1,accepted,coarse,wave-packets,3,684,0.060007993408994584,true,80,0.046127748190720311,0.11655616748599927,0.20766810347574302,0.037156197004390844,0.021892983685439821,1.0472081813627681,1.0472081813627681,1.0025509793806349,1.0016859197260759,1.2080562266664918,1.123620619640268,11,8.1506425817961627,6.67468108537805,6.67468108537805,0.038500000000000006,false,-0.14947217112783542,0.0023080460198210322,5.9674487573602164e-16,2.5038376336204915e-16,6.3282712403633923e-15,0.29921805225088888,0.00075000000000000002,0.028929718869827318,9.2275019610682259e-06,0.12937763592578458,0.12,5,nan,false,false,0,amplification,nan,late-rate,0.040000000000000001,0.5,5,0.10000000000000001,1.2023782769764053,1.3304777721342371,1.2707823106281104
1,fine-check,fine,wave-packets,3,684,0.068702629993115744,true,129,0.046305505427716102,0.11758302756929999,0.00028795214658426541,0.039499357171068269,0.023624925073312677,1.0473943467412781,1.0473943467412781,1.0025538452964549,1.0015585342978295,1.1970138179834156,1.1247750134023506,11,8.1407610300635049,6.6902927878092919,6.6902927878092919,0.037846780109842729,false,-0.14363789723314502,2.8799360878324092e-06,5.6378779849149328e-16,2.4417118757326256e-16,1.1213252548714081e-14,0.34999999999999998,0.0022031484639341227,nan,nan,nan,0,6,-0.15578374654034968,true,false,0,amplification,0.060007993408994584,late-rate,0.040000000000000001,0.5,5,0.10000000000000001,1.2056605002430689,1.3438326198155031,1.276917348589603
2,gradient-check,coarse,wave-packets,3,684,0.060007993408994584,true,80,0.046127748190720311,0.11655616748599927,0.20766810347574302,0.037156197004390844,0.021892983685439821,1.0472081813627681,1.0472081813627681,1.0025509793806349,1.0016859197260759,1.2080562266664918,1.123620619640268,11,8.1506425817961627,6.67468108537805,6.67468108537805,0.038500000000000006,false,-0.14947217112783542,0.0023080460198210322,5.9674487573602164e-16,2.5038376336204915e-16,6.3282712403633923e-15,0.29921805225088888,0.00075000000000000002,0.022766250367644621,7.3403049213514511e-06,0.10181376682966581,0,9,nan,false,false,0,amplification,nan,late-rate,0.040000000000000001,0.5,5,0.10000000000000001,1.2023782769764053,1.3304777721342371,1.2707823106281104
2,line-trial,coarse,wave-packets,3,684,0.070466858552833259,true,80,0.055035433720218303,0.13403145188242555,0.24742558715416152,0.038687678058063286,0.023225132724835701,1.0565780525033108,1.0565780525033108,1.0037707307451811,1.0032284245488134,1.2134009254631324,1.1434287820667166,13,9.1406706275973271,6.2739523205168082,5.5073043306955336,0.039000000000000007,false,-0.13367582867896882,0.0028072405651599639,4.7433823981736791e-16,2.324270529436321e-16,1.0158540675320182e-14,0.30526142889523084,0.00075000000000000002,0.022766250367644621,7.3403049213514511e-06,0.10181376682966581,0.12,10,nan,false,false,0,amplification,nan,late-rate,0.040000000000000001,0.5,5,0.10000000000000001,1.440032589016133,1.5537769203942597,1.5064791064158971
2,accepted,coarse,wave-packets,3,684,0.070466858552833259,true,80,0.055035433720218303,0.13403145188242555,0.24742558715416152,0.038687678058063286,0.023225132724835701,1.0565780525033108,1.0565780525033108,1.0037707307451811,1.0032284245488134,1.2134009254631324,1.1434287820667166,13,9.1406706275973271,6.2739523205168082,5.5073043306955336,0.039000000000000007,false,-0.13367582867896882,0.0028072405651599639,4.7433823981736791e-16,2.324270529436321e-16,1.0158540675320182e-14,0.30526142889523084,0.00075000000000000002,0.022766250367644621,7.3403049213514511e-06,0.10181376682966581,0.12,10,nan,false,false,0,amplification,nan,late-rate,0.040000000000000001,0.5,5,0.10000000000000001,1.440032589016133,1.5537769203942597,1.5064791064158971
2,fine-check,fine,wave-packets,3,684,0.080874062325923771,true,131,0.055272743358208712,0.13530007875690209,0.00037596506125872771,0.041649859120211935,0.025453552617210266,1.0568288184118657,1.0568288184118657,1.0037356472551373,1.0032238443482739,1.1840747958757825,1.1448802870631469,13,9.1231220525495562,6.3726264773518579,5.5685309146497355,0.038879264828889711,false,-0.12897634796839499,3.7603574498029704e-06,5.1178752665209032e-16,1.6971944417402975e-16,2.8033131371785203e-14,0.35000000000000009,0.0021968530627747532,nan,nan,nan,0,11,-0.14188777224731564,true,false,0,amplification,0.070466858552833259,late-rate,0.040000000000000001,0.5,5,0.10000000000000001,1.4446300854844123,1.5693361525644713,1.5148522278709702
2,start-selected,coarse,wave-packets,3,684,0.070466858552833259,true,80,0.055035433720218303,0.13403145188242555,0.24742558715416152,0.038687678058063286,0.023225132724835701,1.0565780525033108,1.0565780525033108,1.0037707307451811,1.0032284245488134,1.2134009254631324,1.1434287820667166,13,9.1406706275973271,6.2739523205168082,5.5073043306955336,0.039000000000000007,false,-0.13367582867896882,0.0028072405651599639,4.7433823981736791e-16,2.324270529436321e-16,1.0158540675320182e-14,0.30526142889523084,0.00075000000000000002,nan,nan,nan,0,11,-0.14188777224731564,true,false,0,amplification,0.070466858552833259,late-rate,0.040000000000000001,0.5,5,0.10000000000000001,1.440032589016133,1.5537769203942597,1.5064791064158971
2,start-fine-validation,fine,wave-packets,3,684,0.080874062325923771,true,131,0.055272743358208712,0.13530007875690209,0.00037596506125872771,0.041649859120211935,0.025453552617210266,1.0568288184118657,1.0568288184118657,1.0037356472551373,1.0032238443482739,1.1840747958757825,1.1448802870631469,13,9.1231220525495562,6.3726264773518579,5.5685309146497355,0.038879264828889711,false,-0.12897634796839499,3.7603574498029704e-06,5.1178752665209032e-16,1.6971944417402975e-16,2.8033131371785203e-14,0.35000000000000009,0.0021968530627747532,nan,nan,nan,0,11,-0.14188777224731564,true,false,0,amplification,0.070466858552833259,late-rate,0.040000000000000001,0.5,5,0.10000000000000001,1.4446300854844123,1.5693361525644713,1.5148522278709702
