backend,grid,cutoff,sampling_grid,dense_sampling_grid,step,observation,time,energy,enstrophy,palinstrophy,h_half,l3_sample,vorticity_sample,l3_dense,vorticity_dense,vorticity_fourier_bound,k_rms,stretching,viscous_destruction,net_enstrophy_rate,production_to_dissipation,cutoff_fraction,divergence_defect,reality_defect,nonlinear_energy_residual,peak_cutoff_fraction,minimum_time_step,maximum_time_step,maximum_cfl,maximum_viscous_number,bkm_sampled_integral,h_half_ratio,l3_ratio,vorticity_ratio,l3_dense_ratio,vorticity_dense_ratio,enstrophy_ratio,k_rms_ratio,cutoff_stopped
fftw,32,10,64,128,0,0,0,10.000000000000005,68.069031261902623,593.5142544779203,7.086864356289607,6.0563572463707418,61.331848282663842,6.056357307950198,61.519050341774602,113.59661855382838,2.6090042403549787,37.685968797290585,23.740570179116812,13.945398618173773,1.5874079060847799,0,1.1107649934270853e-16,0,3.8857805861880479e-16,0,0,0,0,0,0,1,1,1,1,1,1,1,false
fftw,32,10,64,128,80,1,0.01,9.9727239954808535,68.362573398513305,601.65516335225152,7.088662475489734,6.0449098252488085,60.942277788612252,6.0449099283923831,61.151528966631197,124.51300597682068,2.6181968829680242,68.998554344941596,24.06620653409006,44.932347810851539,2.8670307573071123,2.0671978889571004e-10,4.4409259796892703e-16,0,6.9666494795228573e-15,2.0671978889571004e-10,0.00012499999999999317,0.000125,0.092203794144696094,0.00075000000000000002,0.61137063035638051,1.0002537256408091,0.99810985041729616,0.9936481533663204,0.99810985729940538,0.99402589322979462,1.0043124183078389,1.003523429540994,false
fftw,32,10,64,128,160,2,0.02,9.9452675699480384,68.974553847623355,619.15800099859234,7.0969487790115267,6.0323839716826972,60.594899341446229,6.0323838240913217,60.819319598156362,138.60869052390137,2.6335175325366746,102.72407010231458,24.766320039943693,77.957750062370891,4.1477324825262221,1.74551556668954e-08,5.2207972128727964e-16,0,4.7184478546569153e-16,1.74551556668954e-08,0.00012499999999999317,0.000125,0.097703479266917817,0.00075000000000000002,1.2190565160066731,1.0014229738590905,0.99604163464722784,0.98798423719726836,0.99604160015007592,0.98862578762625852,1.0133030038614277,1.0093956505714075,false
fftw,32,10,64,128,240,3,0.029999999999999999,9.917498117125346,69.933626487261648,648.48822645328403,7.1118802385605289,6.0189318886218697,61.288289345087669,6.0189317701128884,61.337466144756469,156.94807649767202,2.6554734370039044,140.45340086994824,25.939529058131363,114.51387181181687,5.4146472958390035,2.4780895101170134e-07,6.6613381477509392e-16,0,5.1070259132757201e-15,2.4780895101170134e-07,0.0001249999999999897,0.000125,0.10441259702331034,0.00075000000000000002,1.8284724594393424,1.0035298943246629,0.99382048379472676,0.99928978273448699,0.99382045412212039,0.99704832574610103,1.0273927098827778,1.0178110851374482,false
fftw,32,10,64,128,320,4,0.040000000000000001,9.8892692848196404,71.2780061068501,693.38806638588744,7.1336284106562688,6.0046048455913912,62.057973288922582,6.0046048897938835,62.278686475990732,180.19745642572647,2.6846994250368366,182.7190344753069,27.735522655435499,154.98351181987141,6.5879066619823847,1.6000792246101519e-06,1.3340734093775516e-15,0,1.7208456881689926e-15,1.6000792246101519e-06,0.0001249999999999897,0.000125,0.11241794049491645,0.00075000000000000002,2.4452037726093936,1.0065986947139969,0.99145486326613852,1.0118392813292076,0.99145486048381282,1.0123479821290462,1.0471429486428361,1.0290130554450763,false
fftw,32,10,64,128,400,5,0.050000000000000003,9.860419447355115,73.043962986089085,758.5515090897336,7.1622070223526038,5.9892970237857934,66.473817375821284,5.9892969915983274,66.548433349538968,208.3898685329452,2.7217264202175731,228.96824405390436,30.342060363589344,198.626183690315,7.5462325666146137,6.6040295627701072e-06,1.387848167985848e-15,0,5.1070259132757201e-15,6.6040295627701072e-06,0.0001249999999999897,0.000125,0.12165061283092378,0.00075000000000000002,3.0878627259331131,1.0106313119985328,0.98892730070949264,1.0838384825687843,0.98892728533968099,1.0817532614665404,1.073086565681314,1.0432050581287124,false
fftw,32,10,64,128,480,6,0.059999999999999998,9.8307745517314604,75.256048041933511,849.30984607686412,7.1973376591233986,5.9727445857035288,71.51281320986719,5.9727445791446891,71.838906311753178,240.98321351452614,2.7667940677426861,277.8870784111312,33.972393843074563,243.91468456805663,8.1797909118429644,2.0751466096520421e-05,1.2251029367612229e-15,0,3.5527136788005009e-15,2.0751466096520421e-05,0.00012499999999998623,0.000125,0.13188782717442277,0.00075000000000000002,3.7777958788615553,1.0155884601820757,0.98619423239649251,1.165998012652117,0.98619422128615986,1.16775057340199,1.1055842377479723,1.060478946314874,false
fftw,32,10,64,128,560,7,0.070000000000000007,9.8001540614437364,77.921621250018589,971.40198077506216,7.2383948583144777,5.954583920550311,76.863710539831061,5.9545838759585692,76.863710539831061,277.25241234290621,2.8197625514829152,327.87171001198777,38.856079231002489,289.0156307809853,8.4381058640210274,5.4654445519462551e-05,9.9958614193479994e-16,0,1.2212453270876722e-14,5.4654445519462551e-05,0.00012499999999998623,0.000125,0.14274697185333562,0.00075000000000000002,4.5196784976100473,1.0213818826503132,0.9831956204562704,1.2532430163458401,0.98319560309659559,1.2494294062214522,1.1447440900136674,1.0807811301599344,false
fftw,32,10,64,128,640,8,0.080000000000000002,9.7683781657814599,81.029801486616634,1130.7464484915508,7.2844338480328759,5.934438641782231,81.770753741456602,5.9344386159207332,81.875699329779351,317.14378141472343,2.8801237958305985,377.38604070809032,45.229857939662033,332.15618276842827,8.3437370334334116,0.00012664567041936249,1.1660645525601868e-15,0,1.7430501486614958e-14,0.00012664567041936249,0.00012499999999998623,0.000125,0.15410761475455148,0.00075000000000000002,5.3128508190164849,1.0278782662981161,0.97986931754041251,1.333251092720942,0.97986930330721711,1.3308999224616043,1.1904062682315268,1.103916870383749,false
