iteration,stage,resolution,initial_family,seed_bandwidth,real_degrees_of_freedom,objective,valid,steps,critical_log_growth,characteristic_log_growth,cutoff_penalty,profile_shape_penalty,profile_path_penalty,peak_h_half_ratio,final_h_half_ratio,peak_l3_ratio,final_l3_ratio,peak_vorticity_ratio,characteristic_ratio,profile_scale_windows,first_profile_drift,latest_profile_drift,minimum_profile_drift,latest_profile_window_time,profile_stationarity_improving,search_score,peak_cutoff_fraction,max_divergence_defect,max_reality_defect,max_energy_balance_residual,max_cfl_bound,max_viscous_number,constrained_gradient_norm,gradient_relative_error,gradient_slope,line_angle,trajectory_count,pair_search_score,preliminary_cross_resolution_ok,refinement_eligible,start_index,search_track,selection_score,growth_objective,horizon,late_window_start,late_rate_samples,late_rate_temperature,late_rate_minimum,late_rate_maximum,late_rate_soft_minimum
0,initial,coarse,wave-packets,3,684,0.086953873404528412,true,128,0.082423116581859246,0.20053179400434379,0.63872530694955987,0.080486867481020963,0.057607647177099826,1.0859151813585657,1.0859151813585657,1.0042583727425429,0.9988214595117203,1.2450730073329657,1.2220524655637877,20,9.2299587327766126,6.3744955508129495,4.9608907248727254,0.059999999999999998,false,-0.12513547040109685,0.0089406498839460589,8.6042284408449632e-16,2.2215299868541707e-16,7.1609385088322597e-15,0.33477587637319539,0.00075000000000000002,nan,nan,nan,0,1,nan,false,false,0,amplification,nan,endpoint,0.059999999999999998,0.5,5,0.10000000000000001,nan,nan,nan
0,fine-check,fine,wave-packets,3,684,0.11357864698318136,true,213,0.083110826750531927,0.20489771503637919,0.0066709255701861746,0.094504548451072312,0.070008216934400513,1.0866622331192053,1.0866622331192053,1.0043846851080553,0.99917303553138359,1.2786263492988963,1.2273995140276601,20,9.2214095116268897,6.2406771066111313,5.300491409610113,0.058865352512576699,false,-0.097702041646630711,6.6932257542117382e-05,1.0277998708388704e-15,2.6230487464634355e-16,1.6764367671839864e-14,0.35000000000000009,0.0021936050215139676,nan,nan,nan,0,2,-0.14642163074056508,true,false,0,amplification,0.086953873404528412,endpoint,0.059999999999999998,0.5,5,0.10000000000000001,nan,nan,nan
0,start-selected,coarse,wave-packets,3,684,0.086953873404528412,true,128,0.082423116581859246,0.20053179400434379,0.63872530694955987,0.080486867481020963,0.057607647177099826,1.0859151813585657,1.0859151813585657,1.0042583727425429,0.9988214595117203,1.2450730073329657,1.2220524655637877,20,9.2299587327766126,6.3744955508129495,4.9608907248727254,0.059999999999999998,false,-0.12513547040109685,0.0089406498839460589,8.6042284408449632e-16,2.2215299868541707e-16,7.1609385088322597e-15,0.33477587637319539,0.00075000000000000002,nan,nan,nan,0,2,-0.14642163074056508,true,false,0,amplification,0.086953873404528412,endpoint,0.059999999999999998,0.5,5,0.10000000000000001,nan,nan,nan
0,start-fine-validation,fine,wave-packets,3,684,0.11357864698318136,true,213,0.083110826750531927,0.20489771503637919,0.0066709255701861746,0.094504548451072312,0.070008216934400513,1.0866622331192053,1.0866622331192053,1.0043846851080553,0.99917303553138359,1.2786263492988963,1.2273995140276601,20,9.2214095116268897,6.2406771066111313,5.300491409610113,0.058865352512576699,false,-0.097702041646630711,6.6932257542117382e-05,1.0277998708388704e-15,2.6230487464634355e-16,1.6764367671839864e-14,0.35000000000000009,0.0021936050215139676,nan,nan,nan,0,2,-0.14642163074056508,true,false,0,amplification,0.086953873404528412,endpoint,0.059999999999999998,0.5,5,0.10000000000000001,nan,nan,nan
0,selected,coarse,wave-packets,3,684,0.086953873404528412,true,128,0.082423116581859246,0.20053179400434379,0.63872530694955987,0.080486867481020963,0.057607647177099826,1.0859151813585657,1.0859151813585657,1.0042583727425429,0.9988214595117203,1.2450730073329657,1.2220524655637877,20,9.2299587327766126,6.3744955508129495,4.9608907248727254,0.059999999999999998,false,-0.12513547040109685,0.0089406498839460589,8.6042284408449632e-16,2.2215299868541707e-16,7.1609385088322597e-15,0.33477587637319539,0.00075000000000000002,nan,nan,nan,0,2,-0.14642163074056508,true,false,0,amplification,0.086953873404528412,endpoint,0.059999999999999998,0.5,5,0.10000000000000001,nan,nan,nan
0,fine-validation,fine,wave-packets,3,684,0.11357864698318136,true,213,0.083110826750531927,0.20489771503637919,0.0066709255701861746,0.094504548451072312,0.070008216934400513,1.0866622331192053,1.0866622331192053,1.0043846851080553,0.99917303553138359,1.2786263492988963,1.2273995140276601,20,9.2214095116268897,6.2406771066111313,5.300491409610113,0.058865352512576699,false,-0.097702041646630711,6.6932257542117382e-05,1.0277998708388704e-15,2.6230487464634355e-16,1.6764367671839864e-14,0.35000000000000009,0.0021936050215139676,nan,nan,nan,0,2,-0.14642163074056508,true,false,0,amplification,0.086953873404528412,endpoint,0.059999999999999998,0.5,5,0.10000000000000001,nan,nan,nan
