resolution,grid,cutoff,sampling_grid,snapshot,time,energy,enstrophy,palinstrophy,h_half,l3_sample,vorticity_sample,vorticity_fourier_upper_bound,k_rms,stretching,viscous_destruction,net_enstrophy_rate,production_to_dissipation,cutoff_fraction
coarse,16,5,64,0,0,9.9999999999999876,52.897204966938759,434.59940752353702,6.5757588534022382,6.1662656972695036,81.909784618053834,147.60751916865868,2.2999392376090899,270.10840806088305,17.38397630094148,252.72443175994158,15.537780504581942,0
coarse,16,5,64,1,0.0037499999999999999,9.9919913747415325,53.903880162731468,452.63149399368683,6.6025812349667907,6.1716070958215488,82.755296746315821,154.84876759553157,2.3226511653921444,301.89184306756266,18.105259759747472,283.78658330781519,16.674261903645473,1.2301771434987408e-05
coarse,16,5,64,2,0.0074999999999999997,9.9838232293652087,55.022676260140088,473.61373999997107,6.6318339658130192,6.1765004131394505,83.879673015608319,162.12708866321918,2.3475908800830454,331.45220285780846,18.944549599998844,312.50765325780964,17.495913592890521,4.8059611856976416e-05
coarse,16,5,64,3,0.01125,9.9754794113766696,56.244676686913593,497.46331349619413,6.6632194491541625,6.1808529199726259,85.112635974388056,169.44009715267396,2.3745090219335836,358.72005630884564,19.898532539847764,338.82152376899785,18.027462858906382,0.00010732621489107226
coarse,16,5,64,4,0.014999999999999999,9.9669451202282069,57.560800060256653,524.11801893476922,6.6964342657770981,6.1845778327374683,86.539833691406571,176.78279769767659,2.4031582886348311,383.67156165828436,20.964720757390769,362.70684090089361,18.300819080694279,0.00019298483247927567
coarse,16,5,64,5,0.018749999999999999,9.9582069192659954,58.961971345022832,553.53841169495877,6.7311750528759999,6.1875962668275095,88.012882109422989,184.17239194396393,2.4332987029173108,406.32986773784319,22.14153646779835,384.18833127004484,18.351475667860313,0.00031128809815302272
coarse,16,5,64,6,0.022499999999999999,9.9492527219031359,60.439292414323667,585.70937524602937,6.7671441473217007,6.1898382651106703,89.514831841708997,191.65412485354801,2.4647022091145008,426.76340544292412,23.428375009841176,403.33503043308292,18.215663923070235,0.00047226076616015827
coarse,16,5,64,7,0.026249999999999999,9.9400717530382625,61.984199312985446,620.64057898443741,6.8040547458746499,6.191243004384746,91.021627853165256,199.23017112821603,2.497156368186475,445.0805651868244,24.825623159377496,420.25494202744693,17.928273636051795,0.00068988599381687591
coarse,16,5,64,8,0.029999999999999999,9.9306544887117845,63.588593071017328,658.36528651747096,6.8416353424071437,6.1917582824532289,92.503321282899904,206.88182431440919,2.5304669652453158,461.42098373072184,26.334611460698838,435.08637227002299,17.521465407581037,0.00098202528017795774
coarse,16,5,64,9,0.033750000000000002,9.9209925788318252,65.244933102795173,698.93716928169101,6.87963324922148,6.1913396406698809,93.976037277967606,214.64818643788092,2.5644594289756029,475.94431958498859,27.957486771267639,447.98683281372098,17.023859243103505,0.0013700578469381091
coarse,16,5,64,10,0.037499999999999999,9.9110787591508274,66.946286426236554,742.42504813483561,6.9178170855743701,6.1899493113732715,95.434191362645919,222.52860451892181,2.598979069530142,488.81781055419748,29.697001925393426,459.12080862880407,16.460173716600572,0.0018782594296996942
coarse,16,5,64,11,0.041249999999999995,9.9009067593069027,68.686331070339762,788.9057677166669,6.9559782047683711,6.1875551885615305,96.767054336845334,230.50443197739915,2.6338902467954384,500.20401149409849,31.556230708666678,468.64778078543179,15.851196428118435,0.0025329671861920853
coarse,16,5,64,12,0.044999999999999998,9.8904712136108088,70.459316979593055,838.45564229854301,6.993931114609591,6.1841300348310169,97.932041413632746,238.60473151764234,2.6690746640878498,510.24993525210311,33.538225691941719,476.71170956016141,15.213981202789199,0.0033615929166849758
coarse,16,5,64,13,0.048750000000000002,9.8797675804541445,72.259991598932615,891.14105701269193,7.0315130119649254,6.1796510117724814,98.893023411450258,246.82451312770766,2.7044290315538206,519.07846152785078,35.64564228050768,483.4328192473431,14.562185678772341,0.0043915502130226413
coarse,16,5,64,14,0.052499999999999998,9.8687920749412061,74.08349968428999,947.00885296076615,7.0685825943708487,6.1740995753853101,99.621464024991155,255.11577150486875,2.7398623567022824,526.78245648823884,37.880354118430645,488.90210236980818,13.906481835974532,0.0056491546259062296
coarse,16,5,64,15,0.056249999999999994,9.8575416178330659,75.92526771262996,1006.0770829785516,7.1050183301663354,6.1674618079524173,100.09669532480625,263.43447911469127,2.7752931024258176,533.42166527240909,40.243083319142066,493.17858195326704,13.254989957955861,0.007158543628460203
coarse,16,5,64,16,0.059999999999999998,9.8460138023563157,77.780882866379102,1068.3266280729035,7.1407163678624848,6.1597292248065658,100.3055298865324,271.72898567056438,2.8106464159670863,539.02216696178255,42.733065122916145,496.28910183886637,12.613702420160006,0.0089406498839460589
fine,32,10,64,0,0,9.9999999999999876,52.897204966938759,434.59940752353702,6.5757588534022382,6.1662656972695036,81.909784618053834,147.60751916865868,2.2999392376090899,270.10840806088277,17.38397630094148,252.7244317599413,15.537780504581926,0
fine,32,10,64,1,0.0037499999999999999,9.991991355417337,53.904273164394716,452.65821935349379,6.6025865322767592,6.1717739006167118,82.619860718101705,155.65490275127138,2.3226596345991677,302.11040311844198,18.106328774139751,284.00407434430224,16.685348360067849,1.1988554270169452e-12
fine,32,10,64,2,0.0074999999999999997,9.9838230649292523,55.024399368009284,473.7338164020457,6.6318567382378264,6.1768465195127602,83.578076743947406,164.01576971254354,2.3476276580846904,331.96544526876067,18.949352656081828,313.01609261267885,17.518563894699369,8.1817093378968433e-11
fine,32,10,64,3,0.01125,9.975478810007985,56.249038237714963,497.77785287649027,6.6632756532325299,6.181391436395141,84.637623821857929,172.75181319506848,2.3746011585864371,359.65614507955195,19.911114115059611,339.74503096449234,18.063084918363703,9.8177546933533513e-10
fine,32,10,64,4,0.014999999999999999,9.9669435543716425,57.569664953285248,524.78410944582447,6.6965452199463398,6.185319876823919,85.791051488530769,181.93029464724867,2.4033435245471524,385.20908836292705,20.99136437783298,364.21772398509404,18.350836154781362,5.7590028369883478e-09
fine,32,10,64,5,0.018749999999999999,9.958203528813975,58.977937451576324,554.79432115080783,6.7313685974244235,6.188547895348206,87.039461865787899,191.65247139147138,2.4336285471380821,408.69666805228314,22.191772846032315,386.50489520625081,18.416584870791624,2.2836632863998828e-08
fine,32,10,64,6,0.022499999999999999,9.949246191451719,60.465860533794604,587.90547422342524,6.767455333254178,6.1909976899671113,88.376962869306297,202.06064513078491,2.4652446799473005,430.23672902073065,23.516218968937011,406.72051005179367,18.295319055713758,7.1002184110044491e-08
fine,32,10,64,7,0.026249999999999999,9.9400601637609007,62.02594312913611,624.27850520070899,6.8045260584551679,6.1925986319093314,89.792875868638077,213.24823393375019,2.4979985490896262,449.98992429379018,24.971140208028359,425.01878408576181,18.020399571066282,1.8797639649631715e-07
fine,32,10,64,8,0.029999999999999999,9.9306351440713794,63.651340204819142,664.14836253334283,6.8423165326535296,6.193287928812361,91.274847923683993,225.25063177294282,2.5317176140826376,468.15496813859039,26.565934501333714,441.58903363725665,17.622379070274647,4.4600739032352076e-07
fine,32,10,64,9,0.033750000000000002,9.920961801406186,65.335971807401052,707.8353127004583,6.8805809096664561,6.1930110441303796,92.812055345669151,238.16098212115566,2.5662519291385166,484.96209299652315,28.313412508018331,456.64868048850485,17.128351902448436,9.7983137069823636e-07
fine,32,10,64,10,0.037499999999999999,9.9110316535839633,67.074612821899152,755.75709446554731,6.9190941463902407,6.1917218394684381,94.39804566139928,252.03303484690829,2.6014749935656094,500.6649410266524,30.230283778621892,470.43465724803053,16.561701659602356,2.0329484205159099e-06
fine,32,10,64,11,0.041249999999999995,9.9008369344194964,68.862947623681137,808.44094991475777,6.9576535294153778,6.1893825062598005,96.033070997986243,266.91304991212576,2.6372836983017813,515.53090822511433,32.33763799659031,483.193270228524,15.94213245505043,4.0263090579674878e-06
fine,32,10,64,12,0.044999999999999998,9.8903704557291725,70.697583661438102,866.53365492519526,6.9960793367347076,6.1859633677926782,97.725824263347661,282.83080677447259,2.6735973728042488,529.82975455601115,34.661346197007809,495.16840835900337,15.28589661649522,7.6486218745865723e-06
fine,32,10,64,13,0.048750000000000002,9.8796254707772295,72.5760175596197,930.80654151933606,7.0342146850563525,6.1814426237116651,99.494325971280858,299.80258808415635,2.710355924425583,543.82027897417777,37.232261660773446,506.58801731340429,14.606157528891858,1.3959490752391703e-05
fine,32,10,64,14,0.052499999999999998,9.8685955467605702,74.496547626194058,1002.1514715834558,7.0719246408153777,6.175806246306033,101.43638552862889,317.80815176560054,2.7475170633647008,557.73520881783281,40.086058863338231,517.64914995449453,13.913445837099351,2.4486176710304354e-05
fine,32,10,64,15,0.056249999999999994,9.8572744546844788,76.458129271153439,1081.5633714103694,7.1090947024449962,6.1690483459341081,103.58826206669328,336.78393319882724,2.7850526488582044,571.76529240757054,43.262534856414781,528.50275755115581,13.216176405409858,4.1284734389724143e-05
fine,32,10,64,16,0.059999999999999998,9.8456560850740491,78.460176450655979,1170.1060515077565,7.145628800091461,6.1611723150805027,105.83948134655823,356.66146629202495,2.8229443025345442,586.04486603903365,46.804242060310266,539.24062397872342,12.521191247662493,6.6932257542117382e-05
