resolution,grid,cutoff,sampling_grid,snapshot,time,energy,enstrophy,palinstrophy,h_half,l3_sample,vorticity_sample,vorticity_fourier_upper_bound,k_rms,stretching,viscous_destruction,net_enstrophy_rate,production_to_dissipation,cutoff_fraction
coarse,16,5,32,0,0,9.9999999999999929,40.678345689401944,232.48270264779825,6.2090645101017534,6.2689480068383698,70.731244944831417,106.95892623112753,2.0168873466161163,96.186504538252706,9.2993081059119298,86.887196432340772,10.343404417055847,0
coarse,16,5,32,1,0.0074999999999999997,9.9876823083723618,41.493231708877936,247.72369221295392,6.2306472247758906,6.2744106114531411,73.269676944001745,117.08783107853556,2.0382444609424923,139.69205811921449,9.9089476885181575,129.78311043069633,14.09756742192519,3.3016841224833137e-05
coarse,16,5,32,2,0.014999999999999999,9.9750733716223756,42.614875055697198,270.3110889831313,6.2598294354191735,6.2769987761289245,75.679628353442666,127.73548376268144,2.0669147300904238,179.41073371660946,10.812443559325253,168.5982901572842,16.592986842634261,0.00013861613862974377
coarse,16,5,32,3,0.022499999999999999,9.9620859408024014,44.010852170377184,300.01263916885119,6.2954686853235886,6.2764764051170934,77.843088980281038,138.88943798651263,2.1018646538005363,214.87819148689107,12.000505566754049,202.87768592013703,17.905761577427633,0.00033674546899536674
coarse,16,5,32,4,0.029999999999999999,9.948642939949119,45.645983716605912,336.64391430731172,6.3363355862670501,6.2727748731479496,79.862684559817097,150.43666005440963,2.1419994915689275,245.80564855636641,13.465756572292468,232.33989198407394,18.254128331871321,0.00066966287386386702
coarse,16,5,32,5,0.037499999999999999,9.9346781013350096,47.483596233478899,380.04787367296149,6.3811745567218239,6.2659671940966133,81.747182874135277,162.27205531999488,2.1862252290887607,272.06678354135244,15.20191494691846,256.86486859443397,17.896875787777141,0.0012106039298175901
coarse,16,5,32,6,0.044999999999999998,9.9201362409212201,49.486638480607674,430.05041570984446,6.4287594787205764,6.256220524773024,83.392355158913261,174.27937711061711,2.2334958955745265,293.66760303167268,17.202016628393778,276.46558640327891,17.071696265363606,0.0020637695410390434
coarse,16,5,32,7,0.052499999999999998,9.9049732367896866,51.618531643707726,486.39113317250849,6.4779408581907925,6.2437405147533589,84.626811762919701,186.40550911848945,2.2828436599676234,310.70499198559941,19.455645326900338,291.2493466586991,15.969914478036012,0.0033524306301474863
coarse,16,5,32,8,0.059999999999999998,9.889155791014268,53.843791087528849,548.65238875410057,6.5276816566961777,6.2287229791498371,85.284702505231024,198.43976083842225,2.3333946936987791,323.34755225475624,21.946095550164024,301.40145670459219,14.733716597362557,0.0051973177987439624
fine,32,10,32,0,0,9.9999999999999929,40.678345689401944,232.48270264779825,6.2090645101017534,6.2689480068383698,70.731244944831417,106.95892623112753,2.0168873466161163,96.186504538252677,9.2993081059119298,86.887196432340744,10.343404417055845,0
fine,32,10,32,1,0.0074999999999999997,9.9876822878017872,41.493451302579821,247.73796935831419,6.2306504257150896,6.2743714757846663,73.353374317719101,117.64107650941159,2.0382498565121212,139.76021820521683,9.9095187743325681,129.85069943088428,14.103633222555759,4.1774603925368135e-12
fine,32,10,32,2,0.014999999999999999,9.9750731590713109,42.616147260758524,270.40932009423136,6.259845859946128,6.276870082939956,75.969512889498176,129.46936722376194,2.066945604246885,179.65364560690537,10.816372803769255,168.8372728031361,16.609416933586115,3.8732939516568659e-10
fine,32,10,32,3,0.022499999999999999,9.96208495803908,44.015198864599363,300.39950865209465,6.2955186399813368,6.2762160646878717,78.440536846985907,142.84233586257886,2.1019685493514451,215.52265134776945,12.015980346083786,203.50667100168567,17.936335208638383,6.6489765368732803e-09
fine,32,10,32,4,0.029999999999999999,9.9486397007862823,45.657640268670377,337.80608615165499,6.3364566639320934,6.2723336047039639,80.876241714834237,157.96678692490912,2.1422733225917132,247.25358398188811,13.512243446066201,233.74134053582191,18.298484997609386,5.6645956995407221e-08
fine,32,10,32,5,0.037499999999999999,9.9346693363573912,47.510517631040493,382.99808739916921,6.3814307600039557,6.2652731863784128,83.347240003780257,175.04194551443069,2.1868458593342814,274.98326847906958,15.319923495966769,259.66334498310283,17.949389143585712,3.2025952571063222e-07
fine,32,10,32,6,0.044999999999999998,9.9201154735098847,49.542677040436494,436.70877194270474,6.4292536792363286,6.2551803929814405,85.87082161533074,194.24297658958946,2.23476247986626,299.09475299474082,17.46835087770819,281.62640211703263,17.122094414557662,1.35965918735838e-06
fine,32,10,32,7,0.052499999999999998,9.9049285929629853,51.726362472277756,500.12634002056393,6.4788310876683433,6.2422633453041376,88.471326018312411,215.73894084661941,2.2852319899463556,320.17792816178502,20.005053600822556,300.17287456096244,16.004852301351502,4.6325569590080288e-06
fine,32,10,32,8,0.059999999999999998,9.8890668412555733,54.038366512656907,574.96007339955247,6.5291996776025254,6.2267605666067576,91.300785217793248,239.54626996611256,2.3376175014598148,338.95664126979449,22.998402935982099,315.9582383338124,14.738268662102648,1.3230375297505435e-05
