family,source_grid,simulation_cutoff,seed_bandwidth,target_energy,kx,ky,kz,ux_real,ux_imag,uy_real,uy_imag,uz_real,uz_imag
orthogonal-bundle,16,5,3,10,1,-2,-1,0.049809023873064399,-0.0090219466657766138,-0.00031137773686073031,0.026058061837537925,0.050431779346785867,-0.061138070340852467
orthogonal-bundle,16,5,3,10,1,-1,0,0.43300576434017951,0.0058739978909300656,0.43300576434017951,0.0058739978909300656,0.024715527384210279,0.0047528274678190928
orthogonal-bundle,16,5,3,10,1,-1,1,0.0060768868108155042,0.0038881283624160059,0.025104654411807051,-0.0024897271627778664,0.019027767600991542,-0.0063778555251938736
orthogonal-bundle,16,5,3,10,1,-1,2,-0.019372952714474898,-0.14894334057784614,-0.039505806104291073,-0.10234507642465904,-0.010066426694908088,0.023299132076593562
orthogonal-bundle,16,5,3,10,1,-1,3,-0.0026434454624193519,-0.070058647086435957,0.011829845904447137,-0.0070948358589060538,0.0048244304556221635,0.020987937075843306
orthogonal-bundle,16,5,3,10,1,-1,-3,0.01480650557999926,-0.0093082123395056438,0.012738831532353645,-0.013938252740578687,0.00068922468254853711,0.0015433468003576809
orthogonal-bundle,16,5,3,10,1,-1,-2,-0.051626051247816905,0.069823202072493665,-0.089728184618691351,0.083147697621007641,0.019051066685437223,-0.0066622477742569793
orthogonal-bundle,16,5,3,10,1,-1,-1,0.022347427718660415,0.010650189643714015,0.0099778177850364334,0.010066489388848968,0.012369609933623982,0.00058370025486504794
orthogonal-bundle,16,5,3,10,2,0,0,0,0,0.90001933660059596,-0.0041248210530644893,-0.0038282977964948176,-0.011240260637880391
orthogonal-bundle,16,5,3,10,2,0,1,0.13346360230084375,0.0099979212059892377,0.14692125701676831,-0.034560582587125903,-0.26692720460168751,-0.019995842411978475
orthogonal-bundle,16,5,3,10,2,0,2,0.18443603238461953,-0.015078781368614997,0.074475294594125316,-0.15229712515810415,-0.18443603238461953,0.015078781368614997
orthogonal-bundle,16,5,3,10,2,0,3,0.066164623147353316,-0.011394092162367694,0.10015783291470232,-0.094626952322897515,-0.044109748764902201,0.0075960614415784616
orthogonal-bundle,16,5,3,10,2,0,-3,0.071107597359314684,-0.018445736640823978,0.032055179502691364,-0.069158451415767014,0.047405064906209778,-0.012297157760549318
orthogonal-bundle,16,5,3,10,2,0,-2,0.19408936321087042,-0.018736081173120669,0.06914636820268584,-0.11977106542990064,0.19408936321087042,-0.018736081173120669
orthogonal-bundle,16,5,3,10,2,0,-1,0.13590474584423146,0.0023368178859364359,0.16103088738672552,-0.081669190207154879,0.27180949168846291,0.0046736357718728718
orthogonal-bundle,16,5,3,10,2,1,0,0.29912843684201584,-0.015553954224253414,-0.59825687368403169,0.031107908448506829,0.026002267477078112,0.10656995179469059
orthogonal-bundle,16,5,3,10,2,1,1,0.0068875060521569895,-0.010306088671831951,-0.11253205349939296,-0.035476756294528608,0.098757041395078973,0.05608893363819252
orthogonal-bundle,16,5,3,10,2,1,2,-0.052411946877025682,-0.012612132567451863,-0.040299003616514409,0.018665924427817511,0.072561448685282873,0.0032791703535431081
orthogonal-bundle,16,5,3,10,2,1,3,-0.0063374122335518529,-0.02340439487511355,-0.064959724350642026,0.043403884546316378,0.025878182939248585,0.0011349684013035705
orthogonal-bundle,16,5,3,10,2,1,-3,-0.017574735138380228,0.0046597114966597858,0.009939475670876401,0.034325825283832635,-0.008403331535294687,0.014548416092384067
orthogonal-bundle,16,5,3,10,2,1,-2,-0.062451062555178717,-0.024515625410443668,-0.0047905516257443015,0.15447793981249916,-0.064846338368050871,0.052723344495805916
orthogonal-bundle,16,5,3,10,2,1,-1,0.0017168875668645922,-0.01997316383084816,-0.058603890377308253,0.13474402962477575,-0.055170115243579072,0.094797701963079434
orthogonal-bundle,16,5,3,10,2,2,0,-0.22841468237987139,0.0077233496007801947,0.22841468237987139,-0.0077233496007801947,-0.14228648706977567,-0.18011912013322878
orthogonal-bundle,16,5,3,10,2,2,1,0.0065536933618236181,0.047597367886514891,0.040645333390495753,0.022980839721962215,-0.094398053504638729,-0.14115641521695418
orthogonal-bundle,16,5,3,10,2,2,2,0.032506035455726452,0.023845539677463449,-0.0097064648336421932,0.011631614009956341,-0.022799570622084261,-0.035477153687419792
orthogonal-bundle,16,5,3,10,2,2,3,-0.015058444683527971,0.017739229790128767,0.020097923348210634,-0.0072733994102133501,-0.0033596524431217761,-0.0069772202532769516
orthogonal-bundle,16,5,3,10,2,2,-3,0.027463490815852282,-0.017823481641406728,-0.017593696169354064,-0.001470744760118353,0.0065798630976654738,-0.012862817601016719
orthogonal-bundle,16,5,3,10,2,2,-2,0.015511093602748957,0.022214082957296009,-0.00096749752914358073,-0.063369837019093669,0.014543596073605379,-0.04115575406179766
orthogonal-bundle,16,5,3,10,2,2,-1,-0.043911466861023582,0.0035623452114802142,-0.0019475630687385613,-0.05328130213861626,-0.09171805985952429,-0.099437913854272086
orthogonal-bundle,16,5,3,10,2,3,0,0.076108199235805488,-0.0058211978464228009,-0.050738799490536987,0.0038807985642818673,-0.034670541436619864,0.027460409268078325
orthogonal-bundle,16,5,3,10,2,3,1,0.0045091477243864161,-0.00024943594267476512,-0.00092891764166198605,-0.0034130369940115804,-0.0062315425237868746,0.01073798286738427
orthogonal-bundle,16,5,3,10,2,3,2,-0.028983884152680075,0.012148527561972296,0.024327629349542964,-0.0061645996268709074,-0.0075075598716343728,-0.0029016281216659359
orthogonal-bundle,16,5,3,10,2,3,3,0.0051229297711731089,-0.0045158401444536627,-0.0050982421420622962,-0.0047427077188116383,0.0016829556279468916,0.0077532678151140825
orthogonal-bundle,16,5,3,10,2,3,-3,-0.00040475880611403763,-0.010762741201076577,0.00075778693718708487,0.017848724907566674,0.00048794773311105973,0.010673564106848962
orthogonal-bundle,16,5,3,10,2,3,-2,0.017042164892907732,-0.035131637383312965,-0.02538404159473959,0.041561022188521875,-0.021033897499201658,0.027209895899469826
orthogonal-bundle,16,5,3,10,2,3,-1,-0.012478365763839492,-0.025113253273343523,0.0037278922747328693,0.027830204418620452,-0.013773054703480376,0.033264106709174311
orthogonal-bundle,16,5,3,10,2,-3,0,-0.078438575709078792,-0.0081272672758566557,-0.052292383806052521,-0.0054181781839044377,-0.010728132286794952,-0.091443946210416779
orthogonal-bundle,16,5,3,10,2,-3,1,0.016528203235154668,-0.0093630921397153278,0.0078048056169619916,-0.030610611857673192,-0.0096419896194233686,-0.073105651293588911
orthogonal-bundle,16,5,3,10,2,-3,2,0.039547472918637805,0.025188958855809025,0.026551823258511017,-0.0078251736925972325,0.00028026196912871838,-0.036926719394704877
orthogonal-bundle,16,5,3,10,2,-3,3,0.016256974802196258,0.0026786709919597732,-0.0051340485800365036,-0.022166989088364071,-0.015972031781500671,-0.023952769749670585
orthogonal-bundle,16,5,3,10,2,-3,-3,-0.015799084421944158,-0.016379470756495054,-0.018256388470711923,-0.00012773721245966873,0.0077236655227491497,-0.010791909958537035
orthogonal-bundle,16,5,3,10,2,-3,-2,-0.010606001990732,-0.017360360889966949,-0.025677673746923608,0.016000148619496817,0.027910508629653406,-0.041360583819212184
orthogonal-bundle,16,5,3,10,2,-3,-1,-0.0039105284889639448,0.0046015568741253994,-0.0035253184017576948,0.02695132135980444,0.0027548982273451982,-0.071650850331162516
orthogonal-bundle,16,5,3,10,2,-2,0,0.23116171632091589,0.010897768322288167,0.23116171632091589,0.010897768322288167,-0.15698794721578596,0.075702411755835516
orthogonal-bundle,16,5,3,10,2,-2,1,0.023360628844898989,-0.038901961411909873,-0.0037379275290540183,0.00034025244195697192,-0.054197112747906021,0.0784844277077337
orthogonal-bundle,16,5,3,10,2,-2,2,-0.039943813720514039,-0.085928922856441367,-0.047513276046835369,-0.042631016102762334,-0.0075694623263213188,0.043297906753679054
orthogonal-bundle,16,5,3,10,2,-2,3,-0.033803196939398365,-0.024655402440273682,0.018727645651117619,0.012043125665530587,0.035020561727010652,0.024465685403869519
orthogonal-bundle,16,5,3,10,2,-2,-3,0.019210978463206883,0.011191529641264124,0.027969064497735435,-0.030211641993955755,-0.0058387240230190337,0.027602114423479925
orthogonal-bundle,16,5,3,10,2,-2,-2,-0.038208992065199086,0.0096187865384903485,0.032278881657385787,-0.016762962067201074,-0.070487873722584873,0.026381748605691428
orthogonal-bundle,16,5,3,10,2,-2,-1,-0.032169859032247942,3.3736087856858856e-05,0.040088699077051961,-0.016194956069874308,-0.14451711621859978,0.032457384315462336
orthogonal-bundle,16,5,3,10,2,-1,0,-0.30585722223668504,-0.0084371527159731279,-0.61171444447337009,-0.016874305431946256,0.041019564432535946,0.094336050311556979
