iteration,stage,resolution,initial_family,seed_bandwidth,real_degrees_of_freedom,objective,valid,steps,critical_log_growth,characteristic_log_growth,cutoff_penalty,profile_shape_penalty,profile_path_penalty,peak_h_half_ratio,final_h_half_ratio,peak_l3_ratio,final_l3_ratio,peak_vorticity_ratio,characteristic_ratio,profile_scale_windows,first_profile_drift,latest_profile_drift,minimum_profile_drift,latest_profile_window_time,profile_stationarity_improving,search_score,peak_cutoff_fraction,max_divergence_defect,max_reality_defect,max_energy_balance_residual,max_cfl_bound,max_viscous_number,constrained_gradient_norm,gradient_relative_error,gradient_slope,line_angle,trajectory_count,pair_search_score,preliminary_cross_resolution_ok,refinement_eligible,start_index,search_track,selection_score
0,initial,coarse,wave-packets,3,684,0.058856210745283161,true,240,0.055393711611448668,0.14696472594539589,0.46455524394937231,0.071420849833956523,0.052386696535274696,1.0569566688807706,1.0569566688807706,1.001487321292529,0.99487493645661496,1.2565598199749886,1.1583131039095502,14,8.1455664922643614,6.6236837176935648,6.6236837176935648,0.057500000000000002,false,-0.14644008225019162,0.0059130628837709507,8.743075156885284e-16,2.2377260456559048e-16,8.2156503822261584e-15,0.15904557449174503,0.00037500000000000001,nan,nan,nan,0,1,nan,false,false,0,amplification,nan
0,fine-check,fine,wave-packets,3,684,0.07826308364717606,true,408,0.055875093240951752,0.1501515791021624,0.0033686614775013286,0.079807741930756571,0.060197002101764735,1.0574655908873754,1.0574655908873754,1.0014503269520529,0.99469117089588166,1.3452992993061528,1.162010365867614,15,8.1622650490564297,5.4541369301244558,5.4541369301244558,0.059962686567164324,false,-0.10429931193547441,3.3743417941399979e-05,1.1410208772874278e-15,2.0087724539417817e-16,3.0947466811426239e-14,0.20822700585453463,0.0008955223880597015,nan,nan,nan,0,2,-0.16968971448436565,true,false,0,amplification,0.058856210745283161
0,start-selected,coarse,wave-packets,3,684,0.058856210745283161,true,240,0.055393711611448668,0.14696472594539589,0.46455524394937231,0.071420849833956523,0.052386696535274696,1.0569566688807706,1.0569566688807706,1.001487321292529,0.99487493645661496,1.2565598199749886,1.1583131039095502,14,8.1455664922643614,6.6236837176935648,6.6236837176935648,0.057500000000000002,false,-0.14644008225019162,0.0059130628837709507,8.743075156885284e-16,2.2377260456559048e-16,8.2156503822261584e-15,0.15904557449174503,0.00037500000000000001,nan,nan,nan,0,2,-0.16968971448436565,true,false,0,amplification,0.058856210745283161
0,start-fine-validation,fine,wave-packets,3,684,0.07826308364717606,true,408,0.055875093240951752,0.1501515791021624,0.0033686614775013286,0.079807741930756571,0.060197002101764735,1.0574655908873754,1.0574655908873754,1.0014503269520529,0.99469117089588166,1.3452992993061528,1.162010365867614,15,8.1622650490564297,5.4541369301244558,5.4541369301244558,0.059962686567164324,false,-0.10429931193547441,3.3743417941399979e-05,1.1410208772874278e-15,2.0087724539417817e-16,3.0947466811426239e-14,0.20822700585453463,0.0008955223880597015,nan,nan,nan,0,2,-0.16968971448436565,true,false,0,amplification,0.058856210745283161
0,selected,coarse,wave-packets,3,684,0.058856210745283161,true,240,0.055393711611448668,0.14696472594539589,0.46455524394937231,0.071420849833956523,0.052386696535274696,1.0569566688807706,1.0569566688807706,1.001487321292529,0.99487493645661496,1.2565598199749886,1.1583131039095502,14,8.1455664922643614,6.6236837176935648,6.6236837176935648,0.057500000000000002,false,-0.14644008225019162,0.0059130628837709507,8.743075156885284e-16,2.2377260456559048e-16,8.2156503822261584e-15,0.15904557449174503,0.00037500000000000001,nan,nan,nan,0,2,-0.16968971448436565,true,false,0,amplification,0.058856210745283161
0,fine-validation,fine,wave-packets,3,684,0.07826308364717606,true,408,0.055875093240951752,0.1501515791021624,0.0033686614775013286,0.079807741930756571,0.060197002101764735,1.0574655908873754,1.0574655908873754,1.0014503269520529,0.99469117089588166,1.3452992993061528,1.162010365867614,15,8.1622650490564297,5.4541369301244558,5.4541369301244558,0.059962686567164324,false,-0.10429931193547441,3.3743417941399979e-05,1.1410208772874278e-15,2.0087724539417817e-16,3.0947466811426239e-14,0.20822700585453463,0.0008955223880597015,nan,nan,nan,0,2,-0.16968971448436565,true,false,0,amplification,0.058856210745283161
