backend,grid,cutoff,sampling_grid,dense_sampling_grid,step,observation,time,energy,enstrophy,palinstrophy,h_half,l3_sample,vorticity_sample,l3_dense,vorticity_dense,vorticity_fourier_bound,k_rms,stretching,viscous_destruction,net_enstrophy_rate,production_to_dissipation,cutoff_fraction,divergence_defect,reality_defect,nonlinear_energy_residual,peak_cutoff_fraction,minimum_time_step,maximum_time_step,maximum_cfl,maximum_viscous_number,bkm_sampled_integral,h_half_ratio,l3_ratio,vorticity_ratio,l3_dense_ratio,vorticity_dense_ratio,enstrophy_ratio,k_rms_ratio,cutoff_stopped
fftw,128,42,128,128,613,5,0.050000000000000003,9.8759134516974889,73.920934440104475,990.59839865472611,7.0592873869019686,6.195551544513795,104.39526073305318,6.195551544513795,104.39526073305318,325.02923331481696,2.7358676642775177,596.06945022586603,39.623935946189043,556.44551427967701,15.043166106349283,5.5129344191347068e-16,1.3472224822399171e-15,0,1.3518075547835906e-12,5.5129344191347068e-16,1.8076582816382511e-05,9.9630524388877678e-05,0.40000000000000008,0.010544894701318813,4.5824128612490167,1.0733935833398986,1.0015492781597157,1.2645829612300779,1.0015492781597157,1.2645829612300779,1.3997286711668906,1.1905106685269717,false
fftw,128,42,128,128,769,6,0.059999999999999998,9.8452059700275729,79.681844675358064,1243.6524898233315,7.1658488452859102,6.177548954049084,111.02694118296712,6.177548954049084,111.02694118296712,394.8122454344541,2.8449018431378135,645.48307725037398,49.746099592933263,595.73697765744078,12.975551501168722,8.4012037855114675e-14,1.3093106268656736e-15,0,1.6996959395498834e-12,8.4012037855114675e-14,1.8076582816382511e-05,9.9630524388877678e-05,0.40000000000000008,0.010544894701318813,5.6595238708291173,1.0895966898847453,0.99863904791542024,1.3449152487534382,0.99863904791542024,1.3449152487534382,1.5088142947372607,1.2379568059488046,false
