iteration,stage,resolution,initial_family,seed_bandwidth,real_degrees_of_freedom,objective,valid,steps,critical_log_growth,characteristic_log_growth,cutoff_penalty,profile_shape_penalty,profile_path_penalty,peak_h_half_ratio,final_h_half_ratio,peak_l3_ratio,final_l3_ratio,peak_vorticity_ratio,characteristic_ratio,profile_scale_windows,first_profile_drift,latest_profile_drift,minimum_profile_drift,latest_profile_window_time,profile_stationarity_improving,search_score,peak_cutoff_fraction,max_divergence_defect,max_reality_defect,max_energy_balance_residual,max_cfl_bound,max_viscous_number,constrained_gradient_norm,gradient_relative_error,gradient_slope,line_angle,trajectory_count,pair_search_score,preliminary_cross_resolution_ok,refinement_eligible,start_index,search_track,selection_score
0,initial,coarse,vortex-tubes,3,684,-0.0079083794971144122,true,80,0.00022673915004262272,0.016354391516440192,0.26470693436557657,0.0087432770774497209,0.0029188779402020432,1.0002267648573067,1.0002267648573067,1,0.99380326101027672,1.0372180014554997,1.0164888566088539,1,4.7481087190771785,4.7481087190771785,4.7481087190771785,0.0315,false,-0.18193287468679206,0.003030490409212494,6.6671180517864989e-16,1.32021460364232e-16,7.6206402299661136e-15,0.29628182706741873,0.00075000000000000002,nan,nan,nan,0,1,nan,false,false,1,amplification,nan
0,fine-check,fine,vortex-tubes,3,684,0.0032043511135322429,true,132,0.00056087255794315708,0.017804039762380965,0.00067818521920146035,0.014892960646709806,0.0055964873128595116,1.0005610298763667,1.0005610298763667,1,0.99362498961185686,1.0803785331244957,1.0179634764786689,1,4.762091347312932,4.762091347312932,4.762091347312932,0.030294283048793079,false,-0.17310724670089334,6.7841523879292218e-06,7.7728001618096153e-16,2.168352302642214e-16,8.4793283505746331e-15,0.35000000000000009,0.0021421128591999766,nan,nan,nan,0,2,-0.19007440033910103,true,false,1,amplification,-0.0079083794971144122
1,gradient-check,coarse,vortex-tubes,3,684,-0.0079083794971144122,true,80,0.00022673915004262272,0.016354391516440192,0.26470693436557657,0.0087432770774497209,0.0029188779402020432,1.0002267648573067,1.0002267648573067,1,0.99380326101027672,1.0372180014554997,1.0164888566088539,1,4.7481087190771785,4.7481087190771785,4.7481087190771785,0.0315,false,-0.18193287468679206,0.003030490409212494,6.6671180517864989e-16,1.32021460364232e-16,7.6206402299661136e-15,0.29628182706741873,0.00075000000000000002,0.02518756723781285,1.4422871130260832e-05,0.11264222506319221,0,4,nan,false,false,1,amplification,nan
1,line-trial,coarse,vortex-tubes,3,684,0.0031972490600827852,true,80,0.0059666066853414296,0.0275513410105299,0.17255146942095323,0.0083480664352458787,0.0026652346701420476,1.0059844423381405,1.0059844423381405,1,0.9930276416738073,1.076905639691462,1.0279343889427968,2,7.6768710292536744,7.4829935417175157,7.4829935417175157,0.033000000000000002,false,-0.21032545312760167,0.0018833298185148368,5.0003385388398739e-16,1.724719972754084e-16,2.8249971806282304e-15,0.29115471592534964,0.00075000000000000002,0.02518756723781285,1.4422871130260832e-05,0.11264222506319221,0.12,5,nan,false,false,1,amplification,nan
1,accepted,coarse,vortex-tubes,3,684,0.0031972490600827852,true,80,0.0059666066853414296,0.0275513410105299,0.17255146942095323,0.0083480664352458787,0.0026652346701420476,1.0059844423381405,1.0059844423381405,1,0.9930276416738073,1.076905639691462,1.0279343889427968,2,7.6768710292536744,7.4829935417175157,7.4829935417175157,0.033000000000000002,false,-0.21032545312760167,0.0018833298185148368,5.0003385388398739e-16,1.724719972754084e-16,2.8249971806282304e-15,0.29115471592534964,0.00075000000000000002,0.02518756723781285,1.4422871130260832e-05,0.11264222506319221,0.12,5,nan,false,false,1,amplification,nan
1,fine-check,fine,vortex-tubes,3,684,0.010475901253923947,true,128,0.0062010934802266705,0.028588417097022253,0.00033636977140150679,0.013001351156231243,0.0045441931506781229,1.0062203600644437,1.0062203600644437,1,0.99313645712717735,1.0961520401258129,1.0290009880926922,2,7.6870826822439771,7.5007744451007508,7.5007744451007508,0.032403058594111592,false,-0.20483072509334604,3.364263500566684e-06,6.664589960562512e-16,2.3574375062284086e-16,7.0837433141512918e-15,0.35000000000000009,0.0021926023720814608,nan,nan,nan,0,6,-0.21560707097655216,true,false,1,amplification,0.0031972490600827852
1,start-selected,coarse,vortex-tubes,3,684,0.0031972490600827852,true,80,0.0059666066853414296,0.0275513410105299,0.17255146942095323,0.0083480664352458787,0.0026652346701420476,1.0059844423381405,1.0059844423381405,1,0.9930276416738073,1.076905639691462,1.0279343889427968,2,7.6768710292536744,7.4829935417175157,7.4829935417175157,0.033000000000000002,false,-0.21032545312760167,0.0018833298185148368,5.0003385388398739e-16,1.724719972754084e-16,2.8249971806282304e-15,0.29115471592534964,0.00075000000000000002,nan,nan,nan,0,6,-0.21560707097655216,true,false,1,amplification,0.0031972490600827852
1,start-fine-validation,fine,vortex-tubes,3,684,0.010475901253923947,true,128,0.0062010934802266705,0.028588417097022253,0.00033636977140150679,0.013001351156231243,0.0045441931506781229,1.0062203600644437,1.0062203600644437,1,0.99313645712717735,1.0961520401258129,1.0290009880926922,2,7.6870826822439771,7.5007744451007508,7.5007744451007508,0.032403058594111592,false,-0.20483072509334604,3.364263500566684e-06,6.664589960562512e-16,2.3574375062284086e-16,7.0837433141512918e-15,0.35000000000000009,0.0021926023720814608,nan,nan,nan,0,6,-0.21560707097655216,true,false,1,amplification,0.0031972490600827852
1,selected,coarse,vortex-tubes,3,684,0.0031972490600827852,true,80,0.0059666066853414296,0.0275513410105299,0.17255146942095323,0.0083480664352458787,0.0026652346701420476,1.0059844423381405,1.0059844423381405,1,0.9930276416738073,1.076905639691462,1.0279343889427968,2,7.6768710292536744,7.4829935417175157,7.4829935417175157,0.033000000000000002,false,-0.21032545312760167,0.0018833298185148368,5.0003385388398739e-16,1.724719972754084e-16,2.8249971806282304e-15,0.29115471592534964,0.00075000000000000002,nan,nan,nan,0,6,-0.21560707097655216,true,false,1,amplification,0.0031972490600827852
1,fine-validation,fine,vortex-tubes,3,684,0.010475901253923947,true,128,0.0062010934802266705,0.028588417097022253,0.00033636977140150679,0.013001351156231243,0.0045441931506781229,1.0062203600644437,1.0062203600644437,1,0.99313645712717735,1.0961520401258129,1.0290009880926922,2,7.6870826822439771,7.5007744451007508,7.5007744451007508,0.032403058594111592,false,-0.20483072509334604,3.364263500566684e-06,6.664589960562512e-16,2.3574375062284086e-16,7.0837433141512918e-15,0.35000000000000009,0.0021926023720814608,nan,nan,nan,0,6,-0.21560707097655216,true,false,1,amplification,0.0031972490600827852
