family,source_grid,simulation_cutoff,seed_bandwidth,target_energy,kx,ky,kz,ux_real,ux_imag,uy_real,uy_imag,uz_real,uz_imag
vortex-tubes,16,5,3,10,0,0,1,0.043324183239441171,-0.027163544093020752,-0.044826126540233373,0.036376557751477044,0,0
vortex-tubes,16,5,3,10,0,0,2,-0.048111924017814715,-0.052506997766610893,-0.03354998067154237,-0.026740545882785099,0,0
vortex-tubes,16,5,3,10,0,0,3,-0.028947618858604359,-0.0023268375393220584,0.047454446122681196,0.001795613521113939,0,0
vortex-tubes,16,5,3,10,0,0,-3,-0.028947618858604359,0.0023268375393220584,0.047454446122681196,-0.001795613521113939,0,0
vortex-tubes,16,5,3,10,0,0,-2,-0.048111924017814715,0.052506997766610893,-0.03354998067154237,0.026740545882785099,0,0
vortex-tubes,16,5,3,10,0,0,-1,0.043324183239441171,0.027163544093020752,-0.044826126540233373,-0.036376557751477044,0,0
vortex-tubes,16,5,3,10,0,1,0,-0.06270844213967687,0.001591349326489043,0,0,0.0056024650673771334,-0.041103161830554506
vortex-tubes,16,5,3,10,0,1,1,-0.064199384171663973,0.012564421930788371,-0.041781591201157903,0.049120572518117363,0.041781591201157903,-0.049120572518117363
vortex-tubes,16,5,3,10,0,1,2,0.019465702833713718,0.24723375755172219,0.0073732407409068295,-0.061517902922587263,-0.0036866203704534147,0.030758951461293631
vortex-tubes,16,5,3,10,0,1,3,0.064263070198194439,-0.050161850114742453,-0.055765267868171313,0.0014058395990686672,0.018588422622723779,-0.0004686131996895559
vortex-tubes,16,5,3,10,0,1,-3,0.0032519312722877713,0.072084522031704484,-0.051509448866769322,0.013947050865682778,-0.017169816288923109,0.0046490169552275929
vortex-tubes,16,5,3,10,0,1,-2,-0.093929270684377592,-0.15634223859133803,-0.071819791080492454,0.050522518525605013,-0.035909895540246227,0.025261259262802507
vortex-tubes,16,5,3,10,0,1,-1,0.019663346795470625,0.094834488118308316,-0.028106199188446177,-0.017684269248498863,-0.028106199188446177,-0.017684269248498863
vortex-tubes,16,5,3,10,0,2,0,0.052239022031385335,0.0050656805905137468,0,0,-0.044826320355807296,-0.04327139427589493
vortex-tubes,16,5,3,10,0,2,1,-0.00079828669420141352,-7.8605345589528129e-05,0.024432519898327988,-0.021667781676754736,-0.048865039796655976,0.043335563353509472
vortex-tubes,16,5,3,10,0,2,2,0.022137440952182643,-0.33854776905100709,-0.011545551979799439,0.0069109601247039909,0.011545551979799439,-0.0069109601247039909
vortex-tubes,16,5,3,10,0,2,3,0.05396418850597829,0.011464474657421874,-0.04756295400029318,-0.033727972622282096,0.03170863600019546,0.022485315081521396
vortex-tubes,16,5,3,10,0,2,-3,0.046717237149874295,0.05025251848055879,-0.02977265233878959,-0.025503952221204003,-0.019848434892526391,-0.017002634814136004
vortex-tubes,16,5,3,10,0,2,-2,0.016830001723472394,0.41545329926850871,0.074960599530622979,0.010716986844283237,0.074960599530622979,0.010716986844283237
vortex-tubes,16,5,3,10,0,2,-1,0.017061607033323455,0.052673604486251975,-0.0014221241785215334,0.03081529986154229,-0.0028442483570430667,0.06163059972308458
vortex-tubes,16,5,3,10,0,3,0,0.043177416040057197,0.01960240019274468,0,0,0.056928981521451788,0.061180209799260338
vortex-tubes,16,5,3,10,0,3,1,0.048241525135764275,-0.014921112008742318,0.016932642339492501,0.026873158179696707,-0.050797927018477504,-0.080619474539090089
vortex-tubes,16,5,3,10,0,3,2,-0.024931576204122941,0.29471066194316042,0.016437521021517132,-0.029294020527385931,-0.024656281532275705,0.043941030791078896
vortex-tubes,16,5,3,10,0,3,3,0.044825471467228283,-0.039899175499702226,0.010017243469987848,0.01342013884001542,-0.010017243469987848,-0.013420138840015413
vortex-tubes,16,5,3,10,0,3,-3,0.034467130843155287,0.031167414900444366,0.030297119243138569,-0.0052893005101927173,0.030297119243138569,-0.0052893005101927173
vortex-tubes,16,5,3,10,0,3,-2,0.0031310585722252164,-0.35188296107493422,-0.040081644143351552,0.0031293274054632393,-0.060122466215027356,0.0046939911081948591
vortex-tubes,16,5,3,10,0,3,-1,0.033072618527348371,0.03640426537676171,0.0044913840836610045,0.011799518838757158,0.01347415225098301,0.035398556516271468
vortex-tubes,16,5,3,10,0,-3,0,0.043177416040057197,-0.01960240019274468,0,0,0.056928981521451788,-0.061180209799260338
vortex-tubes,16,5,3,10,0,-3,1,0.033072618527348371,-0.03640426537676171,0.0044913840836610045,-0.011799518838757158,0.01347415225098301,-0.035398556516271468
vortex-tubes,16,5,3,10,0,-3,2,0.0031310585722252164,0.35188296107493422,-0.040081644143351552,-0.0031293274054632393,-0.060122466215027356,-0.0046939911081948591
vortex-tubes,16,5,3,10,0,-3,3,0.034467130843155287,-0.031167414900444366,0.030297119243138569,0.0052893005101927173,0.030297119243138569,0.0052893005101927173
vortex-tubes,16,5,3,10,0,-3,-3,0.044825471467228283,0.039899175499702226,0.010017243469987848,-0.01342013884001542,-0.010017243469987848,0.013420138840015413
vortex-tubes,16,5,3,10,0,-3,-2,-0.024931576204122941,-0.29471066194316042,0.016437521021517132,0.029294020527385931,-0.024656281532275705,-0.043941030791078896
vortex-tubes,16,5,3,10,0,-3,-1,0.048241525135764275,0.014921112008742318,0.016932642339492501,-0.026873158179696707,-0.050797927018477504,0.080619474539090089
vortex-tubes,16,5,3,10,0,-2,0,0.052239022031385335,-0.0050656805905137468,0,0,-0.044826320355807296,0.04327139427589493
vortex-tubes,16,5,3,10,0,-2,1,0.017061607033323455,-0.052673604486251975,-0.0014221241785215334,-0.03081529986154229,-0.0028442483570430667,-0.06163059972308458
vortex-tubes,16,5,3,10,0,-2,2,0.016830001723472394,-0.41545329926850871,0.074960599530622979,-0.010716986844283237,0.074960599530622979,-0.010716986844283237
vortex-tubes,16,5,3,10,0,-2,3,0.046717237149874295,-0.05025251848055879,-0.02977265233878959,0.025503952221204003,-0.019848434892526391,0.017002634814136004
vortex-tubes,16,5,3,10,0,-2,-3,0.05396418850597829,-0.011464474657421874,-0.04756295400029318,0.033727972622282096,0.03170863600019546,-0.022485315081521396
vortex-tubes,16,5,3,10,0,-2,-2,0.022137440952182643,0.33854776905100709,-0.011545551979799439,-0.0069109601247039909,0.011545551979799439,0.0069109601247039909
vortex-tubes,16,5,3,10,0,-2,-1,-0.00079828669420141352,7.8605345589528129e-05,0.024432519898327988,0.021667781676754736,-0.048865039796655976,-0.043335563353509472
vortex-tubes,16,5,3,10,0,-1,0,-0.06270844213967687,-0.001591349326489043,0,0,0.0056024650673771334,0.041103161830554506
vortex-tubes,16,5,3,10,0,-1,1,0.019663346795470625,-0.094834488118308316,-0.028106199188446177,0.017684269248498863,-0.028106199188446177,0.017684269248498863
vortex-tubes,16,5,3,10,0,-1,2,-0.093929270684377592,0.15634223859133803,-0.071819791080492454,-0.050522518525605013,-0.035909895540246227,-0.025261259262802507
vortex-tubes,16,5,3,10,0,-1,3,0.0032519312722877713,-0.072084522031704484,-0.051509448866769322,-0.013947050865682778,-0.017169816288923109,-0.0046490169552275929
vortex-tubes,16,5,3,10,0,-1,-3,0.064263070198194439,0.050161850114742453,-0.055765267868171313,-0.0014058395990686672,0.018588422622723779,0.0004686131996895559
vortex-tubes,16,5,3,10,0,-1,-2,0.019465702833713718,-0.24723375755172219,0.0073732407409068295,0.061517902922587263,-0.0036866203704534147,-0.030758951461293631
vortex-tubes,16,5,3,10,0,-1,-1,-0.064199384171663973,-0.012564421930788371,-0.041781591201157903,-0.049120572518117363,0.041781591201157903,0.049120572518117363
vortex-tubes,16,5,3,10,1,0,0,0,0,-0.56124977509269924,0.038710207238943313,-0.082157336926340821,0.03692304664852851
vortex-tubes,16,5,3,10,1,0,1,0.024094279952090295,-0.01228110881723703,0.084264080777917916,-0.083384753298807499,-0.024094279952090295,0.01228110881723703
vortex-tubes,16,5,3,10,1,0,2,0.050889711046832424,0.0094442389146096525,0.088639921649039818,0.017494164354984531,-0.025444855523416212,-0.0047221194573048263
vortex-tubes,16,5,3,10,1,0,3,0.0016941706976339448,-0.038040138909409396,-0.034443745946879448,-0.018202518886770647,-0.00056472356587798102,0.012680046303136468
vortex-tubes,16,5,3,10,1,0,-3,0.043745924997678813,-0.020091563098937563,0.060528612382930808,-0.037805577533694998,0.014581974999226272,-0.0066971876996458554
vortex-tubes,16,5,3,10,1,0,-2,0.035703836344137527,-0.025517823283701179,0.21420989505048302,-0.035353944816609147,0.017851918172068763,-0.01275891164185059
vortex-tubes,16,5,3,10,1,0,-1,0.048139584179352553,0.018493538264055059,0.076826236984743515,0.027280012722029699,0.048139584179352553,0.018493538264055059
vortex-tubes,16,5,3,10,1,1,0,-0.46573618528697835,0.015168258145307159,0.46573618528697835,-0.015168258145307159,0.043978848891439534,0.023015957032009569
vortex-tubes,16,5,3,10,1,1,1,0.010307450774426751,-0.0030290074159759445,-0.016408650435739369,0.011396970816788698,0.0061011996613126156,-0.0083679634008127571
vortex-tubes,16,5,3,10,1,1,2,0.12676189848134067,-0.18424538810441018,-0.081835913621346734,0.13304625178119533,-0.02246299242999697,0.025599568161607408
vortex-tubes,16,5,3,10,1,1,3,0.023505039749172323,0.064791501406553945,0.065368651299896718,-0.057405620225719489,-0.029624563683023013,-0.0024619603936114789
vortex-tubes,16,5,3,10,1,1,-3,-0.014912364388332254,-0.05935389741366838,-0.025430682435258617,0.0430926226857207,-0.01344768227453029,-0.0054204249093158944
