resolution,grid,cutoff,sampling_grid,snapshot,time,energy,enstrophy,palinstrophy,h_half,l3_sample,vorticity_sample,vorticity_fourier_upper_bound,k_rms,stretching,viscous_destruction,net_enstrophy_rate,production_to_dissipation,cutoff_fraction
coarse,16,5,32,0,0,10.000000000000009,72.31909903662563,684.56899595191669,7.1850950022794224,5.8606425372079247,63.119907084975239,163.92118667252379,2.6892210589058232,41.118573679032693,27.382759838076669,13.735813840956023,1.5016226969881941,0
coarse,16,5,32,1,0.0050000000000000001,9.9855266185009075,72.428177396836276,687.89842295777623,7.1849343814314599,5.856526498674457,63.551398228899387,170.90195081021747,2.6931980506950941,57.408089622934639,27.515936918311048,29.892152704623591,2.0863578003310232,2.3125483651278254e-05
coarse,16,5,32,2,0.01,9.9710233402495305,72.618111878397073,693.6020286182079,7.1863884478764515,5.8521224707153925,63.689794709335196,178.16469683492136,2.6986875776562971,73.846553881215215,27.744081144728316,46.102472736486902,2.6617047973580803,9.1956562017055641e-05
coarse,16,5,32,3,0.014999999999999999,9.9564739439723144,72.889512176653355,701.79591849150029,7.18943954005774,5.8474393439488503,63.504624419002752,185.7525170522226,2.7057006193802779,90.569453779597154,28.071836739660011,62.49761703993714,3.2263458433284575,0.00020896815677573394
coarse,16,5,32,4,0.02,9.9418620265686606,73.243556994444191,712.64253264461001,7.1940727152475628,5.8424944912552199,62.973403904477607,193.68073294984026,2.7142562575844753,107.67834353263245,28.505701305784402,79.172642226848055,3.7774318329358998,0.00038102273330485934
coarse,16,5,32,5,0.025000000000000001,9.9271709087508704,73.681792670899668,726.33724252930369,7.200273621647975,5.8373096191061018,62.834383753816333,201.95854854584107,2.7243778607452067,125.23196518040854,29.053489701172147,96.178475479236397,4.3103932253396779,0.00061904688078255078
coarse,16,5,32,6,0.029999999999999999,9.912383584489378,74.205899727920226,743.09319482380158,7.2080259573996441,5.8319054555058711,63.030372329057982,210.57985940051043,2.736088669822808,143.24116613958324,29.723727792952065,113.51743834663118,4.8190848448540775,0.00093736140418197809
coarse,16,5,32,7,0.035000000000000003,9.8974827187503056,74.817446527270164,763.125537363175,7.2173087640951232,5.826297248036246,63.543226761697518,219.50715720322074,2.7494071952463357,161.66753702954139,30.525021494527,131.14251553501438,5.2962300799207513,0.0013527437032663742
coarse,16,5,32,8,0.040000000000000001,9.882450694294052,75.517647752320798,786.63604605165892,7.2280937890146255,5.8204914908489176,65.225037475761667,228.69535797406184,2.7643428059184583,180.42536403629219,31.465441842066358,148.95992219422584,5.7340801041948293,0.0018833298185148368
fine,32,10,32,0,0,10.000000000000009,72.31909903662563,684.56899595191669,7.1850950022794224,5.8606425372079247,63.119907084975239,163.92118667252379,2.6892210589058232,41.118573679032671,27.382759838076669,13.735813840956002,1.5016226969881934,0
fine,32,10,32,1,0.0050000000000000001,9.9855265278634668,72.429541441855832,687.98859491950861,7.184951315637794,5.8565719225734734,63.566174744002936,172.60737644280874,2.6932234233940062,57.962445130006856,27.519543796780344,30.442901333226512,2.1062284156319548,1.1840611023951469e-11
fine,32,10,32,2,0.01,9.971022601793555,72.623748006356109,693.98079083779021,7.1864579361279475,5.8522106544252273,63.671366375226064,182.14488789014436,2.6987924025230359,75.040370425096981,27.759231633511607,47.281138791585377,2.7032581958971247,7.5747175981886053e-10
fine,32,10,32,3,0.014999999999999999,9.95647136493562,72.902944687800058,702.72391503375388,7.1896032525516498,5.8475652960879687,63.393082395649571,192.736110377877,2.7059502696280933,92.582098394642358,28.108956601350155,64.4731417932922,3.2936867670924284,8.7246418173988594e-09
fine,32,10,32,4,0.02,9.9418556100202462,73.269376279004547,714.49413881868099,7.1943824044198523,5.8426463415437233,62.705694825175868,204.56648420550204,2.7147354963965702,110.78127817628565,28.57976555274724,82.201512623538406,3.8762136789340023,4.988575254969401e-08
fine,32,10,32,5,0.025000000000000001,9.9271575977453139,73.726075099600919,729.65900886642487,7.200794191780342,5.837465540188064,62.864891531166627,217.78317605297462,2.7251982343118057,129.78343352108703,29.186360354656994,100.59707316643004,4.4467152445193019,1.9393515466022901e-07
fine,32,10,32,6,0.029999999999999999,9.9123589265444583,74.276582355618032,748.66955265825288,7.2088373475227296,5.8320322669861495,63.52873135451911,232.48968663994233,2.7373948544595215,149.6785700626954,29.946782106330115,119.73178795636528,4.9981520395494021,5.8872389378093995e-07
fine,32,10,32,7,0.035000000000000003,9.8974404608020272,74.924646405710305,772.05093575710407,7.2185065933593773,5.8263506571705674,66.413099990749345,248.72456826785358,2.7513820655963679,170.49862633196926,30.882037430284164,139.61658890168511,5.5209643054435089,1.5018064776593631e-06
fine,32,10,32,8,0.040000000000000001,9.8823823197186886,75.673921824983353,800.39161996787698,7.229788880290835,5.8204177658915102,69.189014923747365,266.49606361616605,2.767211126813768,192.21944765891257,32.015664798715079,160.20378286019749,6.0039186712945325,3.364263500566684e-06
