resolution,grid,cutoff,sampling_grid,snapshot,time,energy,enstrophy,palinstrophy,h_half,l3_sample,vorticity_sample,vorticity_fourier_upper_bound,k_rms,stretching,viscous_destruction,net_enstrophy_rate,production_to_dissipation,cutoff_fraction
coarse,16,5,32,0,0,9.9999999999999929,47.597778290090815,356.92056341906181,6.4154976692174444,6.0441795832989058,67.918458997964493,145.65114551290429,2.1816915063796452,73.748643270223909,14.276822536762472,59.471820733461435,5.1656202267922673,0
coarse,16,5,32,1,0.0050000000000000001,9.9904466323363277,47.956055201287548,363.88323408741218,6.42398917521973,6.0462410582151662,69.180776313797224,152.97139201350322,2.1909338920610448,98.213083605757504,14.555329363496487,83.657754242261021,6.7475686157997536,2.272803054351523e-05
coarse,16,5,32,2,0.01,9.9808097030233345,48.432434194961253,373.80891527351037,6.4352771891483904,6.0472676504537271,70.181603833832668,160.47609274863785,2.2028517012809399,121.64360089639069,14.952356610940415,106.69124428545028,8.1354133038390692,9.1858127930301607e-05
coarse,16,5,32,3,0.014999999999999999,9.9710661885900453,49.020845665534409,386.63785262071218,6.449162257258342,6.0472102556935612,70.971216208011427,168.16196734720046,2.217275202412317,143.91765199751657,15.465514104828488,128.45213789268809,9.3057140565785677,0.00020955455425764977
coarse,16,5,32,4,0.02,9.9611943366756392,49.714663027940027,402.3144193884558,6.4654262093984389,6.0460435071031018,71.620726638718352,176.00602280058212,2.2340173597112623,164.93077798029535,16.092576775538234,148.83820120475713,10.248873146965556,0.00037982775119611763
coarse,16,5,32,5,0.025000000000000001,9.9511737680064876,50.506799428116004,420.78712958170752,6.4838364011737557,6.0437642993655682,72.206270101905901,183.96957432531283,2.2528784940432272,184.59960543649615,16.831485183268303,167.76812025322783,10.967517329962144,0.00060986458030528419
coarse,16,5,32,6,0.029999999999999999,9.940985557453363,51.389820212199787,442.00911930911633,6.5041501529319694,6.0403884446973954,72.79331137808262,191.98761195578805,2.2736511331298916,202.86483265101012,17.680364772364655,185.18446787864548,11.474018509397418,0.00091135391582965338
coarse,16,5,32,7,0.035000000000000003,9.9306122913829427,52.356065727301008,465.93838063714395,6.5261193473680281,6.035946746390902,73.424318495199827,199.99247963698326,2.2961247972896897,219.69207052190865,18.63753522548576,201.0545352964229,11.787613966330287,0.001301382252146223
coarse,16,5,32,8,0.040000000000000001,9.9200381005951197,53.397769664336842,492.53677270142146,6.5494949680742529,6.0304813565911379,74.112340565726583,207.96168164932121,2.3200903020464776,235.06907080095922,19.701470908056859,215.36759989290238,11.931549268477635,0.0018025234352244469
fine,32,10,32,0,0,9.9999999999999929,47.597778290090815,356.92056341906181,6.4154976692174444,6.0441795832989058,67.918458997964493,145.65114551290429,2.1816915063796452,73.748643270223909,14.276822536762472,59.471820733461435,5.1656202267922673,0
fine,32,10,32,1,0.0050000000000000001,9.9904465973296563,47.956583773746388,363.91730982770167,6.4239967290744557,6.0462362163870864,69.174562321360682,154.0721788324729,2.1909459701217018,98.429385531749418,14.556692393108067,83.872693138641353,6.761796077957329,2.2251696080575955e-12
fine,32,10,32,2,0.01,9.9808094144407669,48.434656378858122,373.95636137903233,6.4353082964859825,6.0472438331892304,70.213616862022093,163.03473283725157,2.2029022683273145,122.12328433053511,14.958254455161294,107.16502987537382,8.1642737591214658,1.4628437860890775e-10
fine,32,10,32,3,0.014999999999999999,9.9710651648545454,49.026268058829032,387.01263880477171,6.4492360482120858,6.0471556452434667,71.128422866757504,172.64471617591454,2.2173979437250533,144.75903099957335,15.480505552190868,129.27852544738249,9.3510532011718723,1.7627210040320615e-09
fine,32,10,32,4,0.02,9.9611917390144349,49.725396852201939,403.09334970691475,6.4655674659830842,6.0459479919577888,72.015773031291829,182.98624033659416,2.2342588098197944,166.28966145912889,16.123733988276591,150.1659274708523,10.313346869902249,1.0758296036482592e-08
fine,32,10,32,5,0.025000000000000001,9.9511682515172364,50.525842583679939,422.24386021500385,6.4840780360417556,6.0436181736333126,72.959919486561688,194.11931293511262,2.2533037928404012,186.69302668811062,16.889754408600155,169.80327227951045,11.053625894823416,4.5339814821563078e-08
fine,32,10,32,6,0.029999999999999999,9.9409750650386037,51.421344422340383,444.55447337527426,6.5045353978017175,6.0401807574816626,74.023134579855494,206.07852907149021,2.2743495927562081,205.97249940534189,17.782178935010972,188.19032047033093,11.583085523889697,1.5035768901965216e-07
fine,32,10,32,7,0.035000000000000003,9.9305937905706543,52.405699794840551,470.16739217511611,6.5267034938392987,6.0356639139556423,75.240737320992068,218.87529488737741,2.2972150538264207,224.15722369451731,18.806695687004645,205.35052800751268,11.91901158104074,4.1960488694526115e-07
fine,32,10,32,8,0.040000000000000001,9.9200072640670278,53.472880409726443,499.28307458887099,6.550346672154121,6.0301065212377649,76.620099229852244,232.53325331223505,2.3217250880368994,241.3011468011334,19.971322983554838,221.32982381757856,12.08238167295327,1.0270967370336541e-06
