family,source_grid,simulation_cutoff,seed_bandwidth,target_energy,kx,ky,kz,ux_real,ux_imag,uy_real,uy_imag,uz_real,uz_imag
wave-packets,16,5,3,10,0,0,1,-0.081241594651305107,0.25572966133280733,0.033742579719765013,-0.11685527443165428,0,0
wave-packets,16,5,3,10,0,0,2,-0.0011965280493877681,-0.23283131016215797,-0.013862510984998962,0.21064407167613297,0,0
wave-packets,16,5,3,10,0,0,3,-0.001527732909280463,-0.036011783034859302,0.038581586303876453,-0.053870617829085976,0,0
wave-packets,16,5,3,10,0,0,-3,-0.001527732909280463,0.036011783034859302,0.038581586303876453,0.053870617829085976,0,0
wave-packets,16,5,3,10,0,0,-2,-0.0011965280493877681,0.23283131016215797,-0.013862510984998962,-0.21064407167613297,0,0
wave-packets,16,5,3,10,0,0,-1,-0.081241594651305107,-0.25572966133280733,0.033742579719765013,0.11685527443165428,0,0
wave-packets,16,5,3,10,0,1,0,-0.025411221822951996,-0.32520488326911284,0,0,-0.036992384268064039,0.35030548366108721
wave-packets,16,5,3,10,0,1,1,0.041128303910581608,0.0083052939607979603,-0.17213844868044192,0.62462620708831873,0.17213844868044192,-0.62462620708831873
wave-packets,16,5,3,10,0,1,2,0.034598568231560531,0.033096577306272273,0.16127083656562013,-0.42013295963569525,-0.080635418282810067,0.21006647981784762
wave-packets,16,5,3,10,0,1,3,-0.046405339365772187,0.049453396518200139,-0.092224945217981288,0.13676192759086517,0.030741648405993773,-0.045587309196955063
wave-packets,16,5,3,10,0,1,-3,0.095642927537158307,0.010129002627619954,-0.063224328717311193,-0.088186264449233762,-0.021074776239103726,-0.029395421483077923
wave-packets,16,5,3,10,0,1,-2,-0.025526505447622829,-0.080734664527114225,0.050307052796789639,0.033966390147360637,0.02515352639839482,0.016983195073680318
wave-packets,16,5,3,10,0,1,-1,-0.018685513519573226,0.18595336346561533,-0.047060381493243035,-0.07554112154134103,-0.047060381493243035,-0.07554112154134103
wave-packets,16,5,3,10,0,2,0,0.062843871275512081,0.27072713112206248,0,0,0.040757012642996797,-0.20442257253096144
wave-packets,16,5,3,10,0,2,1,-0.011900396077903119,-0.12131814009776634,0.095929149840215888,-0.22224614369781492,-0.19185829968043178,0.44449228739562985
wave-packets,16,5,3,10,0,2,2,-0.008905051642618211,0.037975276562872987,-0.039539382548115995,0.16639714255687535,0.039539382548115995,-0.16639714255687535
wave-packets,16,5,3,10,0,2,3,0.0068320001351800264,-0.060286505112407178,0.0075154400407109597,-0.030450851346334511,-0.0050102933604739743,0.020300567564223007
wave-packets,16,5,3,10,0,2,-3,0.0052539026245094784,-0.033474904182317002,0.020121573556968433,0.00054310200392634173,0.013414382371312294,0.00036206800261756378
wave-packets,16,5,3,10,0,2,-2,-0.072514745728133143,0.030895883887046591,-0.046979582103844064,-0.022367892806405026,-0.046979582103844064,-0.022367892806405026
wave-packets,16,5,3,10,0,2,-1,-0.0068723572693354298,-0.1215810086544535,0.043084305103528939,0.029352321145221159,0.086168610207057877,0.058704642290442317
wave-packets,16,5,3,10,0,3,0,-0.055497177190793563,-0.080500394505285483,1.611005958098276e-49,0,-0.063348672781283588,0.019567647875817499
wave-packets,16,5,3,10,0,3,1,0.035560652837512731,0.072870064849435964,-0.0022376582732987608,0.020640614824124718,0.0067129748198962802,-0.061921844472374157
wave-packets,16,5,3,10,0,3,2,0.014281419154311012,-0.0069485065117978039,-0.016355708546627174,-0.024525595924209085,0.024533562819940766,0.036788393886313629
wave-packets,16,5,3,10,0,3,3,-0.071875529393176665,0.059950587500631099,0.0058680548526901443,-0.042074099836488597,-0.0058680548526901443,0.042074099836488604
wave-packets,16,5,3,10,0,3,-3,0.012430188902874619,-0.010948308688409635,-0.015245702145069344,-0.020049461497939253,-0.015245702145069344,-0.020049461497939253
wave-packets,16,5,3,10,0,3,-2,0.043237260853061274,0.019781723164894821,-0.015734749093757373,0.0094008032688142566,-0.023602123640636068,0.014101204903221386
wave-packets,16,5,3,10,0,3,-1,-0.0076039767389635467,-0.0059431385506053492,-0.02128697993976986,0.001049515939881713,-0.063860939819309612,0.0031485478196451333
wave-packets,16,5,3,10,0,-3,0,-0.055497177190793563,0.080500394505285483,1.611005958098276e-49,0,-0.063348672781283588,-0.019567647875817499
wave-packets,16,5,3,10,0,-3,1,-0.0076039767389635467,0.0059431385506053492,-0.02128697993976986,-0.001049515939881713,-0.063860939819309612,-0.0031485478196451333
wave-packets,16,5,3,10,0,-3,2,0.043237260853061274,-0.019781723164894821,-0.015734749093757373,-0.0094008032688142566,-0.023602123640636068,-0.014101204903221386
wave-packets,16,5,3,10,0,-3,3,0.012430188902874619,0.010948308688409635,-0.015245702145069344,0.020049461497939253,-0.015245702145069344,0.020049461497939253
wave-packets,16,5,3,10,0,-3,-3,-0.071875529393176665,-0.059950587500631099,0.0058680548526901443,0.042074099836488597,-0.0058680548526901443,-0.042074099836488604
wave-packets,16,5,3,10,0,-3,-2,0.014281419154311012,0.0069485065117978039,-0.016355708546627174,0.024525595924209085,0.024533562819940766,-0.036788393886313629
wave-packets,16,5,3,10,0,-3,-1,0.035560652837512731,-0.072870064849435964,-0.0022376582732987608,-0.020640614824124718,0.0067129748198962802,0.061921844472374157
wave-packets,16,5,3,10,0,-2,0,0.062843871275512081,-0.27072713112206248,0,0,0.040757012642996797,0.20442257253096144
wave-packets,16,5,3,10,0,-2,1,-0.0068723572693354298,0.1215810086544535,0.043084305103528939,-0.029352321145221159,0.086168610207057877,-0.058704642290442317
wave-packets,16,5,3,10,0,-2,2,-0.072514745728133143,-0.030895883887046591,-0.046979582103844064,0.022367892806405026,-0.046979582103844064,0.022367892806405026
wave-packets,16,5,3,10,0,-2,3,0.0052539026245094784,0.033474904182317002,0.020121573556968433,-0.00054310200392634173,0.013414382371312294,-0.00036206800261756378
wave-packets,16,5,3,10,0,-2,-3,0.0068320001351800264,0.060286505112407178,0.0075154400407109597,0.030450851346334511,-0.0050102933604739743,-0.020300567564223007
wave-packets,16,5,3,10,0,-2,-2,-0.008905051642618211,-0.037975276562872987,-0.039539382548115995,-0.16639714255687535,0.039539382548115995,0.16639714255687535
wave-packets,16,5,3,10,0,-2,-1,-0.011900396077903119,0.12131814009776634,0.095929149840215888,0.22224614369781492,-0.19185829968043178,-0.44449228739562985
wave-packets,16,5,3,10,0,-1,0,-0.025411221822951996,0.32520488326911284,0,0,-0.036992384268064039,-0.35030548366108721
wave-packets,16,5,3,10,0,-1,1,-0.018685513519573226,-0.18595336346561533,-0.047060381493243035,0.07554112154134103,-0.047060381493243035,0.07554112154134103
wave-packets,16,5,3,10,0,-1,2,-0.025526505447622829,0.080734664527114225,0.050307052796789639,-0.033966390147360637,0.02515352639839482,-0.016983195073680318
wave-packets,16,5,3,10,0,-1,3,0.095642927537158307,-0.010129002627619954,-0.063224328717311193,0.088186264449233762,-0.021074776239103726,0.029395421483077923
wave-packets,16,5,3,10,0,-1,-3,-0.046405339365772187,-0.049453396518200139,-0.092224945217981288,-0.13676192759086517,0.030741648405993773,0.045587309196955063
wave-packets,16,5,3,10,0,-1,-2,0.034598568231560531,-0.033096577306272273,0.16127083656562013,0.42013295963569525,-0.080635418282810067,-0.21006647981784762
wave-packets,16,5,3,10,0,-1,-1,0.041128303910581608,-0.0083052939607979603,-0.17213844868044192,-0.62462620708831873,0.17213844868044192,0.62462620708831873
