family,source_grid,simulation_cutoff,seed_bandwidth,target_energy,kx,ky,kz,ux_real,ux_imag,uy_real,uy_imag,uz_real,uz_imag
wave-packets,16,5,3,10,0,0,1,-0.081234206684848764,0.2564155074592902,0.033945957693683353,-0.11648018904977087,0,0
wave-packets,16,5,3,10,0,0,2,-0.00084297425449810154,-0.23276315786222884,-0.014550578747926875,0.21018120535547302,0,0
wave-packets,16,5,3,10,0,0,3,-0.0018332991222700565,-0.035411090065538692,0.038462201025347406,-0.054210742897910884,0,0
wave-packets,16,5,3,10,0,0,-3,-0.0018332991222700565,0.035411090065538692,0.038462201025347406,0.054210742897910884,0,0
wave-packets,16,5,3,10,0,0,-2,-0.00084297425449810154,0.23276315786222884,-0.014550578747926875,-0.21018120535547302,0,0
wave-packets,16,5,3,10,0,0,-1,-0.081234206684848764,-0.2564155074592902,0.033945957693683353,0.11648018904977087,0,0
wave-packets,16,5,3,10,0,1,0,-0.025595131677564928,-0.32516217898291677,0,0,-0.037379521499874273,0.34966880040274539
wave-packets,16,5,3,10,0,1,1,0.041799231320455495,0.0080733811082677031,-0.17182091610332237,0.62396078518509479,0.17182091610332237,-0.62396078518509479
wave-packets,16,5,3,10,0,1,2,0.033700044281915385,0.032996058229542179,0.16160805563065755,-0.41954754023341911,-0.080804027815328777,0.20977377011670956
wave-packets,16,5,3,10,0,1,3,-0.046775992528615452,0.049779678938761084,-0.091624783797547321,0.13693085295367691,0.030541594599182448,-0.045643617651225647
wave-packets,16,5,3,10,0,1,-3,0.095336230768306426,0.0099180383300581619,-0.062865240595427488,-0.088034521020950052,-0.020955080198475827,-0.029344840340316685
wave-packets,16,5,3,10,0,1,-2,-0.025447268792333572,-0.080833078729120461,0.050845973712593251,0.034076934857139127,0.025422986856296625,0.017038467428569563
wave-packets,16,5,3,10,0,1,-1,-0.018507861599088498,0.18585478459406665,-0.047231170989620166,-0.075577558766871791,-0.047231170989620166,-0.075577558766871791
wave-packets,16,5,3,10,0,2,0,0.062374775705800918,0.2710101517696768,0,0,0.039901032970543648,-0.20379656767076337
wave-packets,16,5,3,10,0,2,1,-0.011934659799987606,-0.12152934698952202,0.096031096803002175,-0.22238331898472072,-0.19206219360600435,0.44476663796944144
wave-packets,16,5,3,10,0,2,2,-0.0091660207094959745,0.03800222521855242,-0.038850765924328581,0.1657940501984928,0.038850765924328581,-0.1657940501984928
wave-packets,16,5,3,10,0,2,3,0.0064475046442543406,-0.060771695428949481,0.0078242026807432245,-0.031083235561800239,-0.0052161351204954836,0.020722157041200159
wave-packets,16,5,3,10,0,2,-3,0.004493389893755642,-0.033465877292433596,0.019259510056858681,0.00060294882622627247,0.012839673371239124,0.00040196588415085095
wave-packets,16,5,3,10,0,2,-2,-0.072353106464338193,0.031648097893540936,-0.047212726536013751,-0.022964530188825719,-0.047212726536013751,-0.022964530188825719
wave-packets,16,5,3,10,0,2,-1,-0.0073474322594289914,-0.12185110612647221,0.043116362137307518,0.029258179478628084,0.086232724274615036,0.058516358957256168
wave-packets,16,5,3,10,0,3,0,-0.055521858856945008,-0.0806597378066162,1.6110172855502904e-49,0,-0.062854012261327724,0.019816483356581333
wave-packets,16,5,3,10,0,3,1,0.035231116192434679,0.073113480551625559,-0.0020925083779952357,0.020654320364204237,0.0062775251339857053,-0.061962961092612706
wave-packets,16,5,3,10,0,3,2,0.014960526739214199,-0.0074170073684162331,-0.016177979093456019,-0.024554313147690961,0.024266968640184031,0.036831469721536447
wave-packets,16,5,3,10,0,3,3,-0.072518484869462566,0.060198223708575811,0.0061183530156029911,-0.04257345557024958,-0.0061183530156029911,0.042573455570249587
wave-packets,16,5,3,10,0,3,-3,0.012312881710199362,-0.01032356721287887,-0.015962233637223652,-0.019836948343500041,-0.015962233637223652,-0.019836948343500041
wave-packets,16,5,3,10,0,3,-2,0.044116596670489464,0.020047957065139562,-0.016062890875024115,0.0094142675786988341,-0.024094336312536178,0.01412140136804825
wave-packets,16,5,3,10,0,3,-1,-0.00737548344253119,-0.0053228076453454218,-0.021079267159876562,0.00089854403727647795,-0.063237801479629707,0.002695632111829428
wave-packets,16,5,3,10,0,-3,0,-0.055521858856945008,0.0806597378066162,1.6110172855502904e-49,0,-0.062854012261327724,-0.019816483356581333
wave-packets,16,5,3,10,0,-3,1,-0.00737548344253119,0.0053228076453454218,-0.021079267159876562,-0.00089854403727647795,-0.063237801479629707,-0.002695632111829428
wave-packets,16,5,3,10,0,-3,2,0.044116596670489464,-0.020047957065139562,-0.016062890875024115,-0.0094142675786988341,-0.024094336312536178,-0.01412140136804825
wave-packets,16,5,3,10,0,-3,3,0.012312881710199362,0.01032356721287887,-0.015962233637223652,0.019836948343500041,-0.015962233637223652,0.019836948343500041
wave-packets,16,5,3,10,0,-3,-3,-0.072518484869462566,-0.060198223708575811,0.0061183530156029911,0.04257345557024958,-0.0061183530156029911,-0.042573455570249587
wave-packets,16,5,3,10,0,-3,-2,0.014960526739214199,0.0074170073684162331,-0.016177979093456019,0.024554313147690961,0.024266968640184031,-0.036831469721536447
wave-packets,16,5,3,10,0,-3,-1,0.035231116192434679,-0.073113480551625559,-0.0020925083779952357,-0.020654320364204237,0.0062775251339857053,0.061962961092612706
wave-packets,16,5,3,10,0,-2,0,0.062374775705800918,-0.2710101517696768,0,0,0.039901032970543648,0.20379656767076337
wave-packets,16,5,3,10,0,-2,1,-0.0073474322594289914,0.12185110612647221,0.043116362137307518,-0.029258179478628084,0.086232724274615036,-0.058516358957256168
wave-packets,16,5,3,10,0,-2,2,-0.072353106464338193,-0.031648097893540936,-0.047212726536013751,0.022964530188825719,-0.047212726536013751,0.022964530188825719
wave-packets,16,5,3,10,0,-2,3,0.004493389893755642,0.033465877292433596,0.019259510056858681,-0.00060294882622627247,0.012839673371239124,-0.00040196588415085095
wave-packets,16,5,3,10,0,-2,-3,0.0064475046442543406,0.060771695428949481,0.0078242026807432245,0.031083235561800239,-0.0052161351204954836,-0.020722157041200159
wave-packets,16,5,3,10,0,-2,-2,-0.0091660207094959745,-0.03800222521855242,-0.038850765924328581,-0.1657940501984928,0.038850765924328581,0.1657940501984928
wave-packets,16,5,3,10,0,-2,-1,-0.011934659799987606,0.12152934698952202,0.096031096803002175,0.22238331898472072,-0.19206219360600435,-0.44476663796944144
wave-packets,16,5,3,10,0,-1,0,-0.025595131677564928,0.32516217898291677,0,0,-0.037379521499874273,-0.34966880040274539
wave-packets,16,5,3,10,0,-1,1,-0.018507861599088498,-0.18585478459406665,-0.047231170989620166,0.075577558766871791,-0.047231170989620166,0.075577558766871791
wave-packets,16,5,3,10,0,-1,2,-0.025447268792333572,0.080833078729120461,0.050845973712593251,-0.034076934857139127,0.025422986856296625,-0.017038467428569563
wave-packets,16,5,3,10,0,-1,3,0.095336230768306426,-0.0099180383300581619,-0.062865240595427488,0.088034521020950052,-0.020955080198475827,0.029344840340316685
wave-packets,16,5,3,10,0,-1,-3,-0.046775992528615452,-0.049779678938761084,-0.091624783797547321,-0.13693085295367691,0.030541594599182448,0.045643617651225647
wave-packets,16,5,3,10,0,-1,-2,0.033700044281915385,-0.032996058229542179,0.16160805563065755,0.41954754023341911,-0.080804027815328777,-0.20977377011670956
wave-packets,16,5,3,10,0,-1,-1,0.041799231320455495,-0.0080733811082677031,-0.17182091610332237,-0.62396078518509479,0.17182091610332237,0.62396078518509479
wave-packets,16,5,3,10,1,0,0,0,0,0.038328607846145044,0.40531774275700522,-0.04320751535198504,-0.24155293755011661
wave-packets,16,5,3,10,1,0,1,0.021873626903534796,-0.089999686470709606,0.052064874488528486,-0.038445006589765511,-0.021873626903534796,0.089999686470709606
wave-packets,16,5,3,10,1,0,2,-0.065953568803016699,0.051040225165892614,-0.059458658389116549,-0.088238025339689816,0.032976784401508349,-0.025520112582946307
wave-packets,16,5,3,10,1,0,3,0.02288990301726123,0.012581805466457669,-0.070016204509208202,0.027265511211263076,-0.0076299676724204081,-0.0041939351554858909
wave-packets,16,5,3,10,1,0,-3,-0.0070113667729789003,0.16342778181323109,-0.015878360387077885,-0.0042137084029159888,-0.0023371222576596333,0.05447592727107705
wave-packets,16,5,3,10,1,0,-2,-0.1325086721945232,-0.45314661786179899,-0.018596025433477929,-0.010416882110476656,-0.066254336097261599,-0.2265733089308995
