family,source_grid,simulation_cutoff,seed_bandwidth,target_energy,kx,ky,kz,ux_real,ux_imag,uy_real,uy_imag,uz_real,uz_imag
orthogonal-bundle,16,5,3,10,0,0,1,0.51399583654825576,-0.032777217448673145,-0.050057252126078818,0.026738799567268139,0,0
orthogonal-bundle,16,5,3,10,0,0,2,0.6207893984885966,-0.022850493240325336,-0.02934655597750643,-0.032256093542778586,0,0
orthogonal-bundle,16,5,3,10,0,0,3,0.2688230557142372,-0.01142716110620098,0.049060308893750335,0.00066630934168372485,0,0
orthogonal-bundle,16,5,3,10,0,0,-3,0.2688230557142372,0.01142716110620098,0.049060308893750335,-0.00066630934168372485,0,0
orthogonal-bundle,16,5,3,10,0,0,-2,0.6207893984885966,0.022850493240325336,-0.02934655597750643,0.032256093542778586,0,0
orthogonal-bundle,16,5,3,10,0,0,-1,0.51399583654825576,0.032777217448673145,-0.050057252126078818,-0.026738799567268139,0,0
orthogonal-bundle,16,5,3,10,0,1,0,-0.057818213996172867,-0.0095552279686749869,0,0,-0.47489549840119577,-0.023540027693578536
orthogonal-bundle,16,5,3,10,0,1,1,-0.062442607895017273,0.0029314831069239015,0.28737573128290933,0.038852456139140054,-0.28737573128290933,-0.038852456139140054
orthogonal-bundle,16,5,3,10,0,1,2,-0.017089312577887112,0.18268085085764238,0.26814696346946032,-0.062863387450373134,-0.13407348173473016,0.031431693725186567
orthogonal-bundle,16,5,3,10,0,1,3,0.047518275281425965,-0.05265135262969,0.048597553492051165,-0.0017295040135059659,-0.016199184497350382,0.00057650133783532188
orthogonal-bundle,16,5,3,10,0,1,-3,-0.0035181023419878564,0.037978574909180718,-0.16142398965727425,0.0077196930163351942,-0.053807996552424756,0.002573231005445065
orthogonal-bundle,16,5,3,10,0,1,-2,-0.11099399136080403,-0.13816634709983577,-0.33703191795856252,0.04628278647475869,-0.16851595897928126,0.023141393237379345
orthogonal-bundle,16,5,3,10,0,1,-1,0.016969469061977015,0.085388622360829419,-0.35045020047651537,-0.019813919961951469,-0.35045020047651537,-0.019813919961951469
orthogonal-bundle,16,5,3,10,0,2,0,0.054399326950928903,0.015519165997742777,0,0,0.62502141961054147,-0.063122903120831853
orthogonal-bundle,16,5,3,10,0,2,1,-0.044843819496810967,0.063660517537939665,-0.20197722465886911,-0.011923596288827191,0.40395444931773822,0.023847192577654382
orthogonal-bundle,16,5,3,10,0,2,2,-0.0009348493220327662,-0.16465507906383153,-0.19154337335069219,0.005564623342388433,0.19154337335069219,-0.005564623342388433
orthogonal-bundle,16,5,3,10,0,2,3,0.067617739834838222,-0.013360855189110248,-0.11774928246392323,-0.031934673244063072,0.078499521642615491,0.021289782162708715
orthogonal-bundle,16,5,3,10,0,2,-3,0.043864415352500685,0.049954755320135338,0.049766293680053995,-0.021461280666474656,0.033177529120035992,-0.01430752044431644
orthogonal-bundle,16,5,3,10,0,2,-2,-0.021786362931175147,0.35082864973130612,0.25822014382130715,0.010359978495824849,0.25822014382130715,0.010359978495824849
orthogonal-bundle,16,5,3,10,0,2,-1,-0.030454239320018135,0.12743304360041294,0.22920246288979726,0.029197529377791437,0.45840492577959452,0.058395058755582874
orthogonal-bundle,16,5,3,10,0,3,0,0.047223797863014991,0.012275540165806084,0,0,-0.24583662701287118,0.059645163730027963
orthogonal-bundle,16,5,3,10,0,3,1,0.056349039957657422,-0.013320022866077972,0.085431450002783627,0.027966236235074191,-0.25629435000835088,-0.083898708705222591
orthogonal-bundle,16,5,3,10,0,3,2,0.0053836521857156573,0.12291172191945433,0.06964424510190019,-0.016424518128581127,-0.10446636765285026,0.024636777192871693
orthogonal-bundle,16,5,3,10,0,3,3,0.046440802926337031,-0.058902060581187826,0.03479208898990116,0.013922774698042302,-0.03479208898990116,-0.013922774698042295
orthogonal-bundle,16,5,3,10,0,3,-3,0.044516515129166136,0.042032263506460041,0.007281386600397211,-0.0058724075247171947,0.007281386600397211,-0.0058724075247171929
orthogonal-bundle,16,5,3,10,0,3,-2,-0.0053611953376261406,-0.16565944468947957,-0.095892464295688373,0.0089729029764460452,-0.14383869644353256,0.013459354464669065
orthogonal-bundle,16,5,3,10,0,3,-1,0.034258479611049761,0.041016240867484045,-0.061837272171700625,0.010285790050842715,-0.18551181651510185,0.030857370152528145
orthogonal-bundle,16,5,3,10,0,-3,0,0.047223797863014991,-0.012275540165806084,0,0,-0.24583662701287118,-0.059645163730027963
orthogonal-bundle,16,5,3,10,0,-3,1,0.034258479611049761,-0.041016240867484045,-0.061837272171700625,-0.010285790050842715,-0.18551181651510185,-0.030857370152528145
orthogonal-bundle,16,5,3,10,0,-3,2,-0.0053611953376261406,0.16565944468947957,-0.095892464295688373,-0.0089729029764460452,-0.14383869644353256,-0.013459354464669065
orthogonal-bundle,16,5,3,10,0,-3,3,0.044516515129166136,-0.042032263506460041,0.007281386600397211,0.0058724075247171947,0.007281386600397211,0.0058724075247171929
orthogonal-bundle,16,5,3,10,0,-3,-3,0.046440802926337031,0.058902060581187826,0.03479208898990116,-0.013922774698042302,-0.03479208898990116,0.013922774698042295
orthogonal-bundle,16,5,3,10,0,-3,-2,0.0053836521857156573,-0.12291172191945433,0.06964424510190019,0.016424518128581127,-0.10446636765285026,-0.024636777192871693
orthogonal-bundle,16,5,3,10,0,-3,-1,0.056349039957657422,0.013320022866077972,0.085431450002783627,-0.027966236235074191,-0.25629435000835088,0.083898708705222591
orthogonal-bundle,16,5,3,10,0,-2,0,0.054399326950928903,-0.015519165997742777,0,0,0.62502141961054147,0.063122903120831853
orthogonal-bundle,16,5,3,10,0,-2,1,-0.030454239320018135,-0.12743304360041294,0.22920246288979726,-0.029197529377791437,0.45840492577959452,-0.058395058755582874
orthogonal-bundle,16,5,3,10,0,-2,2,-0.021786362931175147,-0.35082864973130612,0.25822014382130715,-0.010359978495824849,0.25822014382130715,-0.010359978495824849
orthogonal-bundle,16,5,3,10,0,-2,3,0.043864415352500685,-0.049954755320135338,0.049766293680053995,0.021461280666474656,0.033177529120035992,0.01430752044431644
orthogonal-bundle,16,5,3,10,0,-2,-3,0.067617739834838222,0.013360855189110248,-0.11774928246392323,0.031934673244063072,0.078499521642615491,-0.021289782162708715
orthogonal-bundle,16,5,3,10,0,-2,-2,-0.0009348493220327662,0.16465507906383153,-0.19154337335069219,-0.005564623342388433,0.19154337335069219,0.005564623342388433
orthogonal-bundle,16,5,3,10,0,-2,-1,-0.044843819496810967,-0.063660517537939665,-0.20197722465886911,0.011923596288827191,0.40395444931773822,-0.023847192577654382
orthogonal-bundle,16,5,3,10,0,-1,0,-0.057818213996172867,0.0095552279686749869,0,0,-0.47489549840119577,0.023540027693578536
orthogonal-bundle,16,5,3,10,0,-1,1,0.016969469061977015,-0.085388622360829419,-0.35045020047651537,0.019813919961951469,-0.35045020047651537,0.019813919961951469
orthogonal-bundle,16,5,3,10,0,-1,2,-0.11099399136080403,0.13816634709983577,-0.33703191795856252,-0.04628278647475869,-0.16851595897928126,-0.023141393237379345
orthogonal-bundle,16,5,3,10,0,-1,3,-0.0035181023419878564,-0.037978574909180718,-0.16142398965727425,-0.0077196930163351942,-0.053807996552424756,-0.002573231005445065
orthogonal-bundle,16,5,3,10,0,-1,-3,0.047518275281425965,0.05265135262969,0.048597553492051165,0.0017295040135059659,-0.016199184497350382,-0.00057650133783532188
orthogonal-bundle,16,5,3,10,0,-1,-2,-0.017089312577887112,-0.18268085085764238,0.26814696346946032,0.062863387450373134,-0.13407348173473016,-0.031431693725186567
